Example ID,Suffix Guess
13695,"[5188,10917,3525,12576,29506,25552,357,1268,39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,198,1003,28932,2257,2043,37780,21090,50,6375,49254,26,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,198,1003,23255,49]"
2596,"[5299,220,220,220,42881,34764,11015,6375,7102,49828,11053,3963,15529,509,12115,11,2035,4911,393,17142,13,198,220,5299,220,220,220,4091,262,13789,329,262,2176,3303,15030,21627,290,198,220,5299,220,220,220,11247,739,262,13789,13,198,220]"
7866,"[493,11,308,312,493,8,357,8056,4049,8,1391,198,197,7785,4808,79,15,1635,26327,198,197,62,79,15,11,11454,796,30589,46745,4863,10100,7,6978,8,198,197,361,11454,14512,18038,1391,198,197,197,7783,198,197,92,198,197]"
11917,"[14610,201,198,3556,64,29,201,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,4852,1,3670,2625,50232,16408,6117,5320,50232,16408,6117,3556,64,12240,7146,29,201,198,27,64,1438,2625,28341,5657,13,4852,13]"
10421,"[9387,287,262,2911,326,340,481,307,4465,11,198,1635,220,220,220,220,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1635,220,220,220,220,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13]"
7004,"[27342,9865,3843,20673,9348,43031,19146,7473,15529,42242,11,3268,17931,23988,11,19387,25256,1847,11,38846,11,198,1003,220,7788,3620,6489,13153,11,6375,7102,5188,10917,3525,12576,29506,25552,357,1268,39149,2751,11,21728,5626,40880,5390,11,198,1003,220]"
4308,"[2489,284,779,11,4866,11,13096,11,20121,11,7715,11,198,1003,14983,11,850,43085,11,290,14,273,3677,9088,286,262,10442,11,290,284,198,1003,8749,6506,284,4150,262,10442,318,30760,284,466,523,11,2426,284,198,1003,262,1708]"
7257,"[64,12240,4528,29,198,3556,377,29,198,27,7146,29,198,27,12048,2099,2625,5239,14,37495,22039,28112,198,220,477,9487,274,11280,796,3188,13,1136,20180,48364,7203,439,37724,62,28341,5657,62,22487,15341,198,220,611,7,17497,855,4852]"
5539,"[17931,23988,11,19387,25256,1847,11,201,198,1003,38846,11,7788,3620,6489,13153,11,6375,7102,5188,10917,3525,12576,29506,25552,357,1268,39149,2751,11,21728,5626,201,198,1003,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,49254]"
13111,"[6169,739,262,13789,318,9387,319,281,366,1921,3180,1,29809,1797,11,198,54,10554,12425,34764,11015,6375,7102,49828,11053,3963,15529,509,12115,11,2035,4911,393,17142,13,198,6214,262,13789,329,262,2176,3303,15030,21627,290,198,2475,20597,739]"
6810,"[62,79,15,11,11454,796,30589,46745,4863,10100,7,6978,8,198,197,361,11454,14512,18038,1391,198,197,197,7783,198,197,92,198,197,62,11,4808,11,304,16,19039,311,893,13345,7,50,16309,62,37,3398,33365,1404,11,20398,20692]"
1260,"[62,79,15,11,11454,796,30589,46745,4863,10100,7,6978,8,198,197,361,11454,14512,18038,1391,198,197,197,7783,198,197,92,198,197,62,11,4808,11,304,16,19039,311,893,13345,7,50,16309,62,37,3398,33365,1404,11,20398,20692]"
7869,"[4049,8,1391,198,197,7785,4808,79,15,1635,26327,198,197,62,79,15,11,11454,796,30589,46745,4863,10100,7,6978,8,198,197,361,11454,14512,18038,1391,198,197,197,7783,198,197,92,198,197,62,11,4808,11,304,16,19039,827]"
12568,"[220,14610,201,198,3556,64,29,201,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,4852,1,3670,2625,50232,16408,6117,5320,50232,16408,6117,3556,64,12240,7146,29,201,198,27,64,1438,2625,28341,5657,13,4852]"
2043,"[220,357,1268,39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,49254,26,198,220,220,220,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,23255,49,8577,24131,8,29630,36]"
7061,"[5657,13,22487,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,22487,1,3670,2625,50232,16408,6117,5320,50232,16408,6117,3556,64,12240,7146,29,198,27,64,4686]"
5707,"[1390,198,19419,17385,262,2489,284,779,11,4866,11,13096,11,20121,11,7715,11,198,17080,4163,11,850,43085,11,290,14,273,3677,9088,286,262,10442,11,290,284,198,525,2781,6506,284,4150,262,10442,318,30760,284,466,523,11,2426]"
3510,"[13,6494,5320,3237,5,77,24145,26,9487,274,3556,64,12240,4528,29,198,3556,377,29,198,27,7146,29,198,27,12048,2099,2625,5239,14,37495,22039,28112,198,220,477,9487,274,11280,796,3188,13,1136,20180,48364,7203,439,37724,62,28341]"
9531,"[13153,11,6375,7102,5188,10917,3525,12576,29506,25552,357,1268,39149,2751,11,21728,5626,40880,5390,11,198,1003,220,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,49254,26,406,18420,3963,23210,11,42865,11,6375,198,1003,220,4810,19238,29722]"
11523,"[1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,13,7879,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,13,7879,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521]"
8544,"[286,262,13789,11,393,198,1635,357,265,534,3038,8,597,1568,2196,13,198,1635,198,1635,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,198,1635,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1635,34482]"
8351,"[198,197,75,19039,18896,7,67,2953,32,8,198,197,72,45,67,3109,19039,657,198,197,1640,1312,45,67,3109,1279,300,1391,198,197,197,3866,15732,19039,1312,45,67,3109,198,197,197,7785,6503,20398,2414,198,197,197,1640,6482]"
7867,"[4049,8,1391,198,197,7785,4808,79,15,1635,26327,198,197,62,79,15,11,11454,796,30589,46745,4863,10100,7,6978,8,198,197,361,11454,14512,18038,1391,198,197,197,7783,198,197,92,198,197,62,11,4808,11,304,16,19039,827]"
2864,"[1635,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,198,1635,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,15986,198,1635,13954,48778,1961,13,3268,8005,49261]"
12377,"[1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1003,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1003,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521]"
10605,"[1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1003,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1003,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521]"
12308,"[273,198,1635,13096,340,739,262,2846,286,262,22961,12892,263,3611,5094,198,1635,13789,355,3199,416,262,3232,10442,5693,26,2035,198,1635,2196,362,13,16,286,262,13789,11,393,357,265,534,3038,8,597,1568,2196,13,198,1635,198]"
11390,"[2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,2,220,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,2,220,376,46144,7473,317,16652,2149,37232,33079]"
10959,"[1635,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,198,1635,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,15986,198,1635,13954,48778,1961,13,3268,8005,49261]"
11984,"[5094,198,1635,13789,355,3199,416,262,3232,10442,5693,26,2035,198,1635,2196,362,286,262,13789,11,393,357,265,534,3038,8,597,1568,2196,13,198,1635,198,1635,770,5888,318,9387,287,262,2911,326,340,481,307,4465,11,198,1635]"
3314,"[7257,2937,1961,5357,6177,15529,198,2,3336,15513,3963,43031,25382,11,7655,2767,16879,3268,27342,10659,11,19269,18379,43031,25382,11,6375,309,9863,198,2,357,1268,39149,2751,399,7156,43,3528,18310,6375,25401,54,24352,8,5923,1797,2751,3268,15529]"
2635,"[39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,49254,26,198,1635,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,23255,49,8577,24131,8,29630,36,5959,7257,2937,1961,5357]"
3985,"[3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,20379,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,20379,376,46144,7473,317,16652,2149,37232,33079]"
9315,"[220,4946,6080,2390,318,1479,3788,25,345,460,17678,4163,340,290,14,273,13096,340,198,220,220,220,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,220,220,220,262,3232,10442,5693,11,2035,2196,513,286,262,13789,11]"
12449,"[198,3556,377,29,198,27,7146,29,198,27,12048,2099,2625,5239,14,37495,22039,28112,198,220,477,9487,274,11280,796,3188,13,1136,20180,48364,7203,439,37724,62,28341,5657,62,22487,15341,198,220,611,7,17497,855,4852,8,1391,198,220]"
8964,"[220,4946,6080,2390,318,1479,3788,25,345,460,17678,4163,340,290,14,273,13096,340,198,220,220,220,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,220,220,220,262,3232,10442,5693,11,2035,2196,513,286,262,13789,11]"
9925,"[220,4946,6080,2390,318,1479,3788,25,345,460,17678,4163,340,290,14,273,13096,340,198,220,220,220,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,220,220,220,262,3232,10442,5693,11,2035,2196,513,286,262,13789,11]"
11664,"[220,4946,6080,2390,318,1479,3788,25,345,460,17678,4163,340,290,14,273,13096,340,198,220,220,220,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,220,220,220,262,3232,10442,5693,11,2035,2196,513,286,262,13789,11]"
11641,"[7102,5188,10917,3525,12576,29506,25552,198,1635,357,1268,39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,49254,26,198,1635,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,23255]"
1510,"[39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,201,198,1003,28932,2257,2043,37780,21090,50,6375,49254,26,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,201,198,1003,23255,49,8577,24131,8,29630,36,5959]"
9824,"[36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1635,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1635,376,46144,7473,317,16652,2149,37232,33079,48933]"
13697,"[36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1635,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1635,376,46144,7473,317,16652,2149,37232,33079,48933]"
3159,"[29506,25552,357,1268,39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,198,1003,28932,2257,2043,37780,21090,50,6375,49254,26,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,198,1003,23255,49,8577,24131,8,29630]"
12896,"[3556,377,29,198,27,7146,29,198,27,12048,2099,2625,5239,14,37495,22039,28112,198,220,477,9487,274,11280,796,3188,13,1136,20180,48364,7203,439,37724,62,28341,5657,62,22487,15341,198,220,611,7,17497,855,4852,8,1391,198,220,220]"
13800,"[1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1003,220,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1003,220,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913]"
9613,"[460,17678,4163,340,290,14,273,198,1635,13096,340,739,262,2846,286,262,22961,12892,263,3611,5094,198,1635,13789,355,3199,416,262,3232,10442,5693,26,2035,198,1635,2196,362,13,16,286,262,13789,11,393,357,265,534,3038,8,597]"
12813,"[1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1635,220,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1635,220,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913]"
11749,"[1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1635,220,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1635,220,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913]"
13103,"[10442,5693,26,2035,2196,362,198,2,1659,262,13789,11,393,357,265,534,3038,8,597,1568,2196,13,198,2,198,2,1212,1430,318,9387,287,262,2911,326,340,481,307,4465,11,198,2,4360,42881,15529,34764,56,26,1231,772,262]"
5362,"[1391,198,197,75,19039,18896,7,67,2953,32,8,198,197,72,45,67,3109,19039,657,198,197,1640,1312,45,67,3109,1279,300,1391,198,197,197,3866,15732,19039,1312,45,67,3109,198,197,197,7785,6503,20398,2414,198,197,197,1640]"
12200,"[198,1003,220,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1003,220,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1003,220,376]"
814,"[12048,2099,2625,5239,14,37495,22039,28112,198,220,477,9487,274,11280,796,3188,13,1136,20180,48364,7203,439,37724,62,28341,5657,62,22487,15341,198,220,611,7,17497,855,4852,8,1391,198,220,220,220,477,9487,274,11280,13,7635,13,13812]"
12758,"[28932,2257,2043,37780,21090,50,6375,49254,26,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,198,2,220,23255,49,8577,24131,8,29630,36,5959,7257,2937,1961,5357,6177,15529,3336,15513,3963,43031,25382,11,7655,2767,16879]"
554,"[79,15,21596,13,18833,3849,198,197,361,18896,7,79,8,1875,657,1391,198,197,197,62,79,15,796,21596,13,18833,3849,39434,79,58,15,12962,198,197,92,2073,1391,198,197,197,62,79,15,796,21596,13,18833,3849,39434,62]"
5765,"[36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1635,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1635,376,46144,7473,317,16652,2149,37232,33079,48933]"
2377,"[79,15,11,11454,796,30589,46745,4863,10100,7,6978,8,198,197,361,11454,14512,18038,1391,198,197,197,7783,198,197,92,198,197,62,11,4808,11,304,16,19039,311,893,13345,7,50,16309,62,37,3398,33365,1404,11,20398,20692,7]"
9387,"[36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1003,220,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1003,220,376,46144,7473,317,16652,2149,37232]"
9245,"[36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1003,220,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1003,220,376,46144,7473,317,16652,2149,37232]"
3089,"[1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,220,1635,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,220,1635,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521]"
862,"[1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1635,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1635,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913,2751,12529]"
12953,"[7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,198,2,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,15986,198,2,13954,48778,1961,13,3268,8005,49261,50163]"
11107,"[220,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1003,220,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1003,220,376,46144,7473]"
11095,"[197,72,45,67,3109,19039,657,198,197,1640,1312,45,67,3109,1279,300,1391,198,197,197,3866,15732,19039,1312,45,67,3109,198,197,197,7785,6503,20398,2414,198,197,197,1640,6482,19039,20398,7,15,1776,2162,6482,15853,767,1391,198]"
6500,"[1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,220,220,220,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,220,220,220,376,46144,7473,317,16652,2149,37232,33079,48933]"
2219,"[1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1003,220,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1003,220,376,46144,7473,317,16652,2149,37232,33079,48933]"
4536,"[27,12048,2099,2625,5239,14,37495,22039,28112,198,220,477,9487,274,11280,796,3188,13,1136,20180,48364,7203,439,37724,62,28341,5657,62,22487,15341,198,220,611,7,17497,855,4852,8,1391,198,220,220,220,477,9487,274,11280,13,7635,13]"
6668,"[26,9487,274,3556,64,12240,4528,29,198,3556,377,29,198,27,7146,29,198,27,12048,2099,2625,5239,14,37495,22039,28112,198,220,477,9487,274,11280,796,3188,13,1136,20180,48364,7203,439,37724,62,28341,5657,62,22487,15341,198,220,611]"
8066,"[15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,198,2,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,198,2,33079,48933,15986,13954,48778,1961,13,3268,8005,49261]"
3024,"[287,262,2911,326,340,481,307,4465,11,201,198,1003,220,220,220,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,201,198,1003,220,220,220,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220]"
10059,"[11,21728,5626,40880,5390,11,41755,11335,10979,3963,198,1003,28932,2257,2043,37780,21090,50,6375,49254,26,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,198,1003,23255,49,8577,24131,8,29630,36,5959,7257,2937,1961,5357]"
1150,"[12626,6927,12626,1398,2625,8658,12915,5320,5,77,24145,26,3556,12626,12240,6888,1159,29,198,27,2213,29,198,27,400,1398,2625,4033,5962,1,8354,2625,4033,5320,5841,7483,290,5994,3556,400,29,198,27,400,1398,2625,4033,5956,1,8354]"
9858,"[11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,49254,26,198,1003,220,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,23255,49,8577,24131,8,29630,36,5959,7257,2937,1961,5357,198]"
12163,"[9088,393,8904,16690,286,262,10442,13,198,1003,198,1003,220,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,198,1003,220,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963]"
