Example ID,Suffix Guess
7648,"[2651,12,11534,6299,11,612,743,307,584,5087,326,2728,2482,407,284,307,355,14486,11,6108,393,5292,13,1318,460,307,645,35568,326,884,6299,481,5879,284,307,7187,11,355,4036,2482,290,2003,2995,714,7565,38858,422,884,6299,13]"
3665,"[1,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,198,43,3955,22061,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,198,13775,317,16652,2149,37232,33079,48933,15986,13954,48778]"
7651,"[10944,422,428,3788,1231,2176,3161,3194,7170,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,44746,366,1921,3180,1,5357,15529,7788,32761,6375,198,1635,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094]"
7666,"[3208,2052,329,262,22961,4904,10074,10628,362,13,16,2168,198,5171,307,6492,422,262,337,6173,15887,25,198,2503,13,70,3149,13,2398,628,197,1212,4904,10074,318,1479,3788,26,345,460,17678,4163,340,290,14,273,198,197,4666,1958]"
7680,"[347,2967,27573,8105,4337,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
12243,"[23734,5999,486,8610,201,198,25,940,15112,12825,1795,6052,34,830,5824,26009,486,34,15,32,23,3865,1795,6420,34,43434,4531,2816,201,198,25,940,15112,11024,5774,5777,37,4093,37,1795,6420,34,830,5705,26009,486,34,15,32,23]"
12241,"[53,41,70,22,57,16,48,31212,8322,70,43,14,47648,23,67,19684,20,51,7407,77,21999,89,43,79,80,56,5705,47,53,66,80,57,89,81,36,22,55,79,10,72,17,57,2606,41,88,71,38,41,71,41]"
3626,"[1695,284,2687,13,887,287,281,6980,286,3649,1230,21185,290,3012,13902,2428,11,356,389,517,15409,621,1683,284,1445,3812,257,517,1597,12,17107,5794,329,674,2695,13,2293,477,11,1597,468,257,826,284,760,644,1597,663,4409,290]"
990,"[32573,249,26193,234,40792,162,235,95,163,100,235,163,106,222,39355,243,21410,164,100,224,43380,253,16764,198,3556,4528,29,198,198,27,4528,29,198,27,71,19,29,19,10545,105,95,32573,236,32368,252,30266,98,3556,71,19]"
12229,"[25,4362,356,1833,326,407,790,5001,318,3446,826,11,356,1053,925,5860,2562,13,2080,262,1441,1296,290,1441,8440,6167,1695,11,2391,2251,257,649,1441,290,3758,340,736,284,514,351,287,1542,1528,286,14507,13,1439,3709,389,4508]"
7698,"[3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,198,1635,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,198,1635,34482,3398,1565,5603,25382,11,376,46144,7473,317,16652,2149]"
12225,"[42592,34,6469,14,17513,71,85,559,71,20,24723,20,42,24,83,44,15,84,23,39,16,66,17,14,83,54,87,41,10,15,335,46,265,88,42,9697,19,76,24,88,49,15,40,19,74,79,36,19,73,20]"
12221,"[26224,532,8310,29568,34,4261,34720,20679,8800,14,70,17721,12,70,16366,201,198,201,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
12215,"[423,762,4714,284,884,4947,290,779,290,262,4959,329,543,1366,318,852,7723,11,389,900,503,287,262,16777,7820,13,198,198,3886,24353,534,1321,284,428,4809,11,262,9723,5834,357,1169,366,7004,1416,24735,4943,11455,262,5834,357]"
7728,"[2035,357,72,8,616,898,393,357,4178,8,503,286,6634,393,357,15479,8,973,739,257,17404,13815,13789,685,4093,43,4083,1002,612,318,281,2071,351,606,779,257,2792,736,284,810,484,389,2716,13,1002,314,2650,281,2939,314]"
12209,"[4851,33,830,5332,2327,6659,37,19,33,16,35,15,36,6469,36,8579,35,15,37,6469,36,5774,5777,2998,34,2919,201,198,25,940,37,4093,830,23,15199,3695,1433,2919,15199,37,6500,15,34,5777,16,23199,23,35,15,36]"
7734,"[43054,82,20549,274,284,20396,198,198,1174,23903,284,262,6434,1174,198,198,16,17405,1148,262,17116,14497,2128,11,290,466,262,1366,1104,262,13242,30,198,198,464,17116,1276,6901,257,14497,2128,3704,286,5654,2267,351,1366,326,6971,262]"
3594,"[54,48,74,37,77,28290,81,51,76,5303,49,17,742,56,73,46888,67,54,17213,49,55,71,15548,38,41,2043,3149,57,1677,21,48,38,16,44601,18,45,71,57,17,52,21287,17,75,43,54,7100,20114,74,53,73]"
1017,"[77,45,79,42,65,4694,72,42,72,24,81,52,31522,87,32370,49,20,43,14990,53,5948,15,274,486,88,13655,14,79,54,57,73,1990,283,19,3697,16,54,53,76,16,69,43,19,67,70,34,48,72,10,55]"
1018,"[14,74,25404,57,86,80,56,48,76,18,14,81,42,83,55,17,12114,47,20,68,44,15,34,42,22,66,38,66,42,22,89,85,17,69,41,67,23,53,79,86,14,65,17,80,28664,48,855,1600,198,220]"
12202,"[85,56,18694,18,52,1677,89,76,44,22,36222,74,49,81,14,81,36,72,56,72,2949,49,16,56,80,19,77,41,1404,53,18,1,3272,47103,2625,272,6704,23984,12048,29,201,198,27,12048,12351,2625,5450,1378,32341,8457]"
12198,"[33,19,35,3838,19266,32,1847,17922,3838,6242,2246,2885,3838,19,17922,10262,34,48,26576,48,36,2246,70,17922,42,44,3838,19,29697,48,3838,10206,43488,43488,17922,17,48,855,198,197,3556,7890,29,198,197,27,2539,29,30457,1008]"
3570,"[198,1635,13914,14727,18643,290,663,20420,13531,16126,262,1438,286,198,1635,262,2059,4249,262,3891,286,663,20420,743,307,973,284,11438,198,1635,393,7719,3186,10944,422,428,3788,1231,2176,3161,198,1635,3194,7170,13,198,1635,198,1635,12680]"
1028,"[26474,290,2008,11153,13,775,389,2615,3794,447,247,82,749,14742,290,26758,1705,3859,13,843,423,655,2900,1115,13,1629,383,18557,11,356,1325,287,3081,9046,13,775,1414,606,6547,13,1081,345,460,5967,11,356,2190,674,1705,3085]"
7772,"[17971,7,51,6465,62,13252,2394,20679,33,917,1754,14402,14,33,917,1754,14402,13,1324,14,33,917,1754,14402,8172,198,197,197,197,197,1268,37,3185,45849,62,25664,796,17971,7,50,7397,13252,2394,20679,12360,13,489,396,8172,198]"
3563,"[11598,5419,4155,326,5538,1826,9297,2640,5359,13,1675,779,350,11598,11,345,1276,717,7881,355,257,2836,13,24610,318,1479,13,3244,11,17594,290,16500,284,262,471,6489,41048,7400,11,810,345,481,1064,6496,7729,319,703,284,779,262]"
7779,"[11,15986,13954,48778,1961,13,198,1635,198,1635,357,66,8,6244,12,16088,416,1837,75,298,198,1635,357,66,8,2321,416,1837,75,298,11,198,1635,197,2202,12,13949,21966,46,13,383,2489,329,428,3788,3520,287,262,198,1635]"
7795,"[2604,3696,13,383,1321,2641,262,2604,3696,3407,5230,8435,357,6101,1267,9405,11,2099,286,6444,11,4455,2139,10131,357,33086,10612,3128,14,2435,17977,11,9759,14,37023,5468,11,290,1271,286,25785,284,16602,11257,11,21766,262,2524,11,2610]"
7801,"[90,198,197,197,197,197,88,1164,1441,16356,40,13,3855,4177,40,7,7856,1776,198,197,197,197,92,198,197,197,92,198,197,92,198,92,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
3413,"[2078,35,201,198,25,15197,30195,18005,22,1157,37,19,35,22,37,4093,23721,3132,37,33459,34,2919,20,36,2713,9697,405,26009,201,198,25,15197,2943,830,36,20,22495,23,1485,29022,37,2998,19,22495,4521,1485,6659,37,19,33]"
11993,"[326,1061,262,717,705,49946,2095,13,9461,11,356,804,284,766,198,1003,1771,257,705,32105,2095,3568,3940,416,13216,10223,13,1002,523,11,356,751,257,705,49946,198,1003,284,262,1280,19096,290,5963,284,262,1306,705,49946,2095,13]"
7983,"[1983,487,64,19,10210,19,68,1600,198,220,220,220,220,220,220,220,220,220,220,220,366,2078,68,15,64,34125,12,2075,2934,12,35038,69,12,3609,23,64,12,23,69,19,67,4846,65,2791,69,6420,1600,198,220,220]"
3408,"[5626,262,749,6942,13,59,77,59,77,2235,8554,262,4600,12,39,63,3038,357,1640,2583,8,290,4600,12,35,63,357,1640,7386,8,284,900,257,4600,4774,63,393,257,4600,27830,63,59,77,59,77,464,4600,12,39,63]"
3257,"[2327,3901,37,201,198,25,15982,30195,830,36600,23,26009,486,34,15,32,23,14,23,220,26009,41531,84,17167,16,10,36,3682,35,23,37,21,201,198,25,15982,2943,830,21,2943,37,23,1828,2327,35,486,6469,37,17,35]"
11793,"[1495,89,67,39,41,3099,54,87,75,43,55,45,15,57,54,16,79,56,1959,36299,1731,70,56,54,2816,64,55,49,23160,54,53,463,37,87,84,2149,3886,56,54,2816,64,55,49,23160,54,53,463,37,87,84]"
3246,"[481,3520,319,262,1693,1566,257,649,7748,9014,318,6589,7136,11075,1301,468,6294,393,4137,503,17853,26058,26058,3414,465,18525,319,262,1110,339,2627,7705,286,1181,11,475,339,373,6294,257,614,1568,10371,8536,416,1992,1301,13,679,318]"
11779,"[4274,2198,262,3307,618,14176,4536,290,7529,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
11777,"[345,257,22823,26713,508,635,20393,257,1755,503,379,262,6918,30,8673,345,447,247,260,257,4708,8615,7829,508,318,10342,329,262,2818,26593,11,393,3863,345,447,247,260,655,4609,287,1029,12,437,7261,290,3807,10109,13,10858,278]"
3241,"[19629,329,357,7785,1994,287,26181,8,1391,611,357,26801,13,10134,23858,21746,7,2539,4008,1391,649,49201,58,2539,60,796,26181,58,2539,11208,1782,1782,649,49201,13,12286,796,26181,26,4808,18747,19703,8690,796,9515,13,1136,23858,21746,24564]"
8276,"[11,612,743,307,617,4266,326,389,517,2904,34295,475,423,1865,284,1656,319,262,3052,13,554,749,10245,11,262,4266,326,356,2291,319,262,3052,423,3750,832,379,1551,530,393,734,9196,286,15210,13,198,198,1212,3407,25,198]"
1310,"[17809,11478,2006,1000,267,84,636,8207,293,2299,14064,660,748,836,710,274,1048,10076,274,11,17809,1960,273,5612,1033,411,325,390,11478,11,267,84,390,44258,288,6,1726,9207,11,1556,987,67,578,28141,636,343,390,300,6,22940]"
8294,"[284,2380,262,3188,13,383,5794,318,198,2,11532,12378,290,33038,274,262,5509,4726,3746,422,262,6808,284,663,198,2,658,11,530,10139,379,257,640,13,5501,5509,5002,318,788,355,2116,44742,355,198,2,79,4733,290,743,3994]"
8320,"[4529,1462,25,3955,5222,1565,2394,1546,19529,1828,4834,1313,31,1677,45806,10,1238,32,263,24912,62,25517,10,1828,10,1238,10,18,34,4834,1313,31,1677,45806,198,10,1238,34,2591,282,10,17,36,785,10,18,36,10,1821,1677]"
1319,"[2257,47,23,35,85,35,88,66,14,67,40,20,65,23,51,20,71,1477,30488,73,50,10,36,3682,51,77,893,7792,8577,28241,979,41126,56,28,198,70,404,10025,13,259,14,9122,13,85,16,410,15,13,15,13]"
11715,"[6118,2058,284,345,351,257,5017,670,7268,257,198,4593,1229,1077,15069,3275,11,9004,1315,290,1467,1181,2846,329,884,198,18558,315,2977,13,628,220,1002,345,4601,284,19330,257,6903,286,262,10074,656,257,198,32111,670,739,2846,584]"
1324,"[10970,47466,3180,36592,2389,1961,366,1921,3180,1,5357,3336,44746,13954,48778,50,11096,34764,11015,198,54,10554,23337,9795,5390,12680,47466,47783,2751,11096,8959,49094,34764,11015,3963,198,29296,3398,1565,5603,25382,5357,376,46144,13,3268,8005,49261,50163,3336]"
3196,"[2008,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
8374,"[18,32,19,32,20,32,21,32,22,32,23,32,24,3838,6242,3838,15199,33833,8610,35,6500,5777,37,4851,38,5777,39,5777,41,5777,42,5777,44,5777,45,5777,46,5777,48,5777,49,5777,50,5777,51,5777,53,5777,55,5777]"
1334,"[281,48182,287,262,1720,10314,561,307,16373,475,318,407,2672,13,198,16,13,978,4400,2723,6300,1276,307,30723,7498,355,884,11,290,1276,407,307,26521,276,355,852,262,2656,3788,13,198,16,13,770,4003,743,407,307,4615,393]"
11689,"[1037,2987,428,2708,416,4375,284,7339,1321,546,428,1948,16257,11,393,751,2176,3307,546,428,1948,3704,286,1242,13,198,198,3041,11401,66,318,257,2891,15813,329,1804,5801,6946,1022,5519,13,3125,379,986,198,198,23903,546,797,11401]"
8407,"[918,672,293,11,4881,9,198,198,47,13,15739,446,64,11,1635,43,8717,21952,11,14679,9,198,198,44,13,11122,931,11,1635,21701,9458,11,3482,9,198,198,32,13,1273,324,494,11,1635,24814,13490,11,7257,11,4916,9]"
11673,"[11218,8,198,8,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
11668,"[57,33,37882,74,55,75,56,22,49017,41,87,9501,36,23,14,48005,42,74,8924,52,16,38,2548,66,16,13396,48,50,18,6780,79,14,72,38,48,67,47,21,64,39,10,85,24,73,429,9132,65,47,79,42]"
11661,"[318,1695,329,477,7064,13,198,198,1135,5203,284,477,3006,286,3340,2845,14778,290,19760,261,13,198,198,7120,1502,2314,307,6793,284,350,13,46,13,3091,9405,13,198,198,464,7585,2209,1276,635,307,281,2209,810,7585,481,1682]"
8417,"[2291,477,3186,290,318,407,3938,10345,329,477,2985,13,1114,257,1351,286,674,8560,4887,11,3387,3187,674,40113,41806,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
11655,"[940,35,10,17,37,3070,35,28041,10,16,34,3720,35,25816,10,37,830,15724,10,36,405,25425,23,1433,10,36,405,6052,35,2998,10,20356,3270,9864,486,10,33,19,37,1795,32,2078,10,1983,405,5824,1270,10,16616,1238]"
11651,"[220,220,743,307,973,284,11438,393,7719,3186,10944,422,428,3788,198,1003,220,220,1231,2176,3161,3194,7170,13,198,1003,198,1003,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,35354,198,1003,19269,18415]"
3160,"[198,220,220,10944,422,428,3788,1231,2176,3161,3194,198,220,220,7170,13,198,532,12680,47466,3180,36592,2389,1961,11050,3336,23337,15365,5357,27342,9865,3843,20673,7559,1921,3180,7061,5357,198,220,220,15529,7788,32761,6375,8959,49094,34764,11015,11]"
11650,"[8019,54,87,78,6849,41,57,67,15,57,48802,4261,54,31667,39776,55,66,48,74,37,73,56,2481,1135,52,16,80,49,77,49,52,67,35,48,17597,53,32656,49,55,67,37,48,16,36,33223,198,50256,50256,50256,50256]"
8418,"[1150,3709,925,287,2807,11,6953,21343,11,18692,18456,393,4100,5488,3709,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1354,"[41,66,41,2417,74,57,54,16,41,69,20,47,76,20,10,42,66,3365,73,50,274,36484,21,42,85,21,260,39,20,80,5332,89,22,43,67,5760,21062,14,1828,4790,86,80,2414,10,20,34,79,34120,14,20]"
1355,"[23,88,259,48,74,56,22,70,47,26979,48,268,52,10,5333,80,38,18683,52,44947,22,1954,53,86,57,80,77,10,46,64,368,710,615,418,87,89,55,31554,39,3281,20,85,49,48,68,23,37,65,18,54]"
3258,"[22495,5332,2682,1157,37,32642,36,15,37,2246,37,23,201,198,25,940,4851,33,830,5332,2327,6659,37,19,33,15,35,15,36,6469,16412,1961,15,37,6469,36,5774,5777,2998,34,2919,33,201,198,25,940,37,4093,830,23]"
7637,"[50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
8235,"[19,357,11209,24563,838,13,15,26,370,3913,2414,26,47907,14,21,13,15,26,764,12884,604,13,15,13,22572,1129,26,764,12884,49896,604,13,15,13,22572,1129,26,764,12884,49896,604,13,20,13,15,35638,2718,26,21733,3855]"
3265,"[71,53,16,79,17,56,1264,66,7414,4261,53,67,45,48,75,37,41275,10234,13024,52,41,19,51,52,20,15996,74,57,16,12564,53,3609,36,57,76,306,65,53,56,74,57,16,57,84,52,16,57,53,57,43]"
7996,"[1700,393,11344,4086,739,262,10504,9985,2191,290,355,884,663,376,22707,44654,290,3884,48756,1321,857,407,3884,23588,26590,13,785,290,318,407,11765,393,6325,416,262,376,22707,15178,6602,4606,13,7011,19068,743,393,743,407,2148,7187,3884]"
1155,"[979,2797,31841,1153,68,304,64,386,738,13,201,198,220,220,220,220,220,220,220,18181,23365,264,600,1312,436,78,2123,386,738,277,324,415,2376,421,641,2123,4368,7438,386,738,304,64,627,271,11555,270,304,84,443,78]"
11976,"[17,17405,1148,262,17116,14497,2128,11,290,466,262,1366,1104,262,13242,30,198,198,464,17116,1276,6901,257,14497,2128,3704,286,5654,2267,351,1366,326,6971,262,13242,13,8170,6800,1276,307,5952,7805,24882,11,351,5035,6973,11,30330,11]"
11968,"[584,11153,2950,287,262,6356,11,3047,393,10552,286,7534,287,257,1948,1339,4556,4306,3264,5081,287,262,6136,12,16366,393,15279,1321,2324,2450,286,262,1099,4081,13,383,2351,3854,6602,857,407,1011,5798,329,597,4028,393,287,4658,286]"
11965,"[290,9040,481,1037,345,2193,703,284,2251,25103,13840,287,534,898,9592,326,389,2562,284,8335,11,48102,11,290,257,922,4197,329,257,5448,12263,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1168,"[350,918,353,430,11,290,11130,1831,12,36369,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
8050,"[362,13,16,286,262,13789,11,393,357,265,534,3038,8,597,1568,2196,13,198,1003,198,1003,770,5888,318,9387,287,262,2911,326,340,481,307,4465,11,198,1003,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1003]"
