Example ID,Suffix Guess
5201,"[14,21282,76,57,28650,10,84,23,48,2920,33,87,19,77,16,69,49,36133,52,23,48,22,65,20,77,10,66,23,69,89,15,40,23,2749,74,2625,3272,47103,2625,272,6704,23984,12048,29,201,198,27,12048,12351,2625]"
10612,"[281,4519,326,468,2722,10095,3241,13,383,2669,2947,11,12988,4237,351,3725,286,262,2300,11,2098,3583,326,10343,33,577,366,9776,407,287,262,2119,618,262,5194,1816,572,526,198,198,1537,326,338,257,6486,13,10343,33,577,373]"
5187,"[290,1695,284,2687,13,887,287,1502,284,2555,1804,523,11,356,761,534,1104,13,775,2897,257,4996,286,2842,329,674,7183,284,1104,514,11,422,1277,10976,284,2041,35675,290,3608,20813,851,290,790,1310,1643,1037,514,1394,9634,67]"
1984,"[33,10247,54,48,24,68,54,20,335,18,45,21855,38,2528,57,53,24,89,44,89,74,18,46,73,52,17,57,73,74,19,13752,74,17,13752,40,18,57,73,70,16,57,73,70,20,56,89,36,19,45,70]"
5185,"[287,2568,290,4258,1487,11,1864,284,3294,1301,3662,2828,13,1119,2837,422,12353,287,262,5655,2831,284,40586,508,423,3111,287,2717,5942,588,262,13272,9985,7732,13,198,198,4366,286,262,11103,423,587,3417,416,1301,355,257,366,75]"
5184,"[284,777,3224,21627,11,198,1635,33476,11455,345,3614,5964,284,2792,262,1430,290,534,27255,198,1635,2499,351,262,532,36612,2196,286,33476,326,318,2810,351,262,33476,198,1635,642,13,15,13,87,1233,822,13,198,1635,198,1635,383]"
10613,"[5713,30489,82,290,3034,2324,329,477,13,775,1975,7634,326,674,1621,815,307,1900,290,356,765,284,787,340,1900,284,649,290,13097,2842,286,2877,13,770,318,703,356,787,1487,1645,13,198,198,27125,284,5588,1675,3668,198,198]"
12643,"[5211,407,779,1534,19689,11,10666,268,414,11,19546,3303,393,4306,48540,2695,357,292,5447,287,674,2846,286,779,8,286,597,3450,13,198,198,1532,345,1254,326,257,4481,2912,19300,19546,4069,11,3904,262,1395,287,262,6727,826,5228]"
5179,"[13,198,198,2202,2805,1679,11,2321,11,383,968,1971,3782,11,12988,281,2708,3199,416,5800,11175,11,2098,326,262,2524,373,262,564,250,11085,7386,284,307,3706,329,262,4037,6280,286,27867,2813,12237,13,198,198,464,7386,1438,318]"
5178,"[973,284,8323,5344,2985,290,2948,24627,779,286,262,4809,13,770,1321,318,635,852,11172,284,257,2368,2151,2139,10131,284,4155,262,3376,1321,318,9066,13,198,198,7149,1366,7723,318,11614,11,523,890,355,262,2836,318,407,5174,416]"
5172,"[49,6981,5313,2524,267,24883,262,38918,12960,82,422,8790,338,1743,9207,11,46920,17905,13,46920,12960,82,743,407,307,31759,329,5068,4959,13,14444,284,20622,4800,290,6634,8733,739,2717,290,1181,1099,11,262,2695,286,46920,12960,82,11]"
5171,"[5545,329,1321,4959,691,13,1400,3667,389,925,326,262,5009,319,262,3232,22856,1063,13,785,5468,389,17441,416,262,15719,393,14449,11,393,326,262,1321,318,5981,284,281,1981,1917,393,1339,13,770,1321,318,407,257,15373,329,19701]"
5168,"[379,25,7324,13,39532,261,15515,13,21283,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
12633,"[25070,262,3315,5608,286,534,14325,393,1535,4708,11,393,5711,287,6095,884,5608,11,780,286,1223,345,1100,319,428,14413,13,775,2897,428,14413,7054,3180,290,1231,597,50174,13,2750,1262,428,14413,345,4236,284,262,1708,17637,290,27617]"
1998,"[1281,287,1808,11,1577,1774,39629,290,466,407,8343,262,1281,287,597,835,13,198,198,5492,836,447,247,83,779,262,2912,2665,329,8560,393,18767,4959,198,198,23903,351,6117,1276,1656,3393,198,198,23903,1231,6117,481,407,307,6325]"
12632,"[15529,47203,9782,11,7013,357,11929,201,198,1003,3336,3268,2043,12576,5550,18697,31054,6375,15529,25401,27342,46,3069,1137,8,24994,38340,3336,7375,2257,3963,15529,41804,7597,13153,201,198,1003,42887,2149,2751,11,4526,4537,4663,6375,23929,23988,2849,13]"
2000,"[71,18,53,15,70,86,28,198,2188,13,18478,13,2398,14,16680,959,81,410,16,13,17,13,15,289,16,25,16,10744,65,18,64,22,89,16,81,37,87,55,85,4531,55,83,37281,46,84,16,81,55,71,39]"
2027,"[89,46,15,81,51,22,397,42,3901,41,1273,48,3539,80,53,70,49,53,89,40842,10872,20,5796,55,42,79,19,56,69,49,85,39,10,23,397,83,9328,16,38729,21,73,41282,1,3272,47103,2625,272,6704,23984,12048]"
1974,"[347,10917,37,2538,37094,52,89,36,57,33,9148,37094,89,56,18,41,14751,17184,71,10744,15,9273,16,52,67,35,70,48,54,15199,48,16,41,56,55,33,71,56,72,33,15,40692,45,15,5064,26059,65,23199,39,198]"
2028,"[628,220,770,1430,318,1479,3788,26,345,460,17678,4163,340,290,14,273,198,220,13096,340,739,262,2846,286,262,22961,3611,5094,13789,198,220,2196,513,355,3199,416,262,3232,10442,5693,13,628,220,770,1430,318,9387,287,262,2911]"
10662,"[422,281,28621,1181,284,281,4075,1181,13,198,220,220,220,3373,5765,428,2446,284,12515,378,262,16218,3650,13,1002,1613,3359,779,198,220,220,220,3373,4600,944,13,14421,7680,22130,13,1177,13,17497,43179,62,271,41691,63,284,5004]"
5049,"[220,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,34764,11015,3963,34482,3398]"
2059,"[493,11,46514,493,11,37817,20398,20692,11,1366,20398,20692,8,357,1186,493,11,11454,4049,8,198,1003,198,1003,4091,11485,14,3642,822,14,18300,14,646,11141,414,13,14116,329,517,3307,13,198,1003,198,1003,10714,9633,25,198,1003]"
5048,"[8639,284,345,416,884,8240,669,11,393,357,4178,8,262,198,1635,2104,2368,2151,2438,290,10314,5855,22747,3615,4943,543,318,198,1635,9387,416,884,8240,669,739,428,5964,11,2035,287,326,1296,393,198,1635,597,1296,13,198,1635]"
2061,"[428,5456,5884,351,13,770,318,4465,287,3440,4856,11,810,262,5456,481,307,2018,351,257,1728,4382,357,68,13,70,2436,993,13,785,8,290,428,5766,815,307,14462,11,5023,2220,22486,13,770,2214,318,12159,290,743,307,6153]"
2062,"[2,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,198,2,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,198,2,33079,48933,15986,13954,48778,1961,13,3268]"
12591,"[50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
2064,"[1,47,6277,129,226,7500,89,316,12385,1976,1000,129,120,3919,129,249,979,1,3556,8841,29,198,220,220,220,1279,8841,31456,312,2625,22416,1507,1157,3388,40064,16945,2231,36453,1,1438,2625,39305,62,12947,62,71,600,5320,1,54]"
5047,"[48182,287,262,1720,10314,561,307,16373,475,318,407,2672,13,198,17,13,978,4400,2723,6300,1276,307,30723,7498,355,884,11,290,1276,407,307,26521,276,355,852,262,2656,3788,13,198,18,13,770,4003,743,407,307,4615,393,14294]"
10696,"[1635,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,201,198,1635,4091,262,22961,3611,5094,13789,329,517,3307,13,201,198,1635,220,198,1635,921,815,423,2722,257,4866,286,262]"
10702,"[2392,640,284,2107,329,262,2555,1988,11,340,1276,15765,511,4269,357,1640,1672,11,416,4585,5345,12124,7575,2514,18947,8,706,7216,287,262,2555,1988,13,2293,262,1936,5664,19781,4539,11,6159,262,5456,4249,4382,460,7048,326,262,584]"
10706,"[83,37266,5320,58,27,12626,1438,2625,37,5320,37,3556,12626,37981,3556,12626,6927,12626,1398,2625,37266,5320,7,27,12626,1438,2625,853,15,5320,853,15,25,1279,64,13291,2625,40720,35428,4743,313,14,1416,6081,14,4906,14,34220,4743,313]"
2071,"[9050,7788,32761,11319,13954,48778,50,15529,34764,56,11,5390,3336,25882,3955,5883,27489,3525,201,198,4,19878,44,22470,1961,11050,39421,17534,38675,13,220,3486,16437,9440,6489,16868,5222,17682,9348,402,3824,1677,7054,36592,2389,1961,201,198,4,3268]"
10708,"[5110,1535,5608,393,3513,780,286,1223,345,423,1100,319,14801,392,33,931,13,11254,83,3477,13,785,11,393,597,1321,7763,319,777,5468,11,329,1997,584,621,3315,6334,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
5021,"[2134,329,262,3058,2491,1332,13,198,220,3373,632,1276,503,12583,1388,3419,14,33407,13,71,13,198,220,6208,20448,9,1459,62,9288,62,7442,62,26,628,220,3373,383,1438,286,262,7885,852,973,329,6208,37,10254,50015,13,198]"
10719,"[1720,10314,561,307,16373,475,318,407,2672,13,198,17,13,978,4400,2723,6300,1276,307,30723,7498,355,884,11,290,1276,407,307,26521,276,355,852,262,2656,3788,13,198,18,13,770,4003,743,407,307,4615,393,14294,422,597,2723]"
5017,"[198,1635,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1635,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,198,1635,22961,6708,3529,3611,5094,13789,329,517,3307,13,198,1635,198,1635]"
2077,"[6597,2720,290,2008,10470,13,37136,6130,546,465,3451,290,703,339,1816,284,1524,379,17168,329,465,45517,784,257,1049,1672,286,703,257,1597,582,460,466,523,881,287,262,1597,995,13,679,447,247,82,635,257,15347,29546,326,345]"
5016,"[7236,25070,262,3315,5608,286,534,14325,393,1535,4708,11,393,5711,287,6095,884,5608,11,780,286,1223,345,1100,319,428,14413,13,775,2897,428,14413,7054,3180,290,1231,597,50174,13,2750,1262,428,14413,345,4236,284,262,1708,17637,290]"
10704,"[17486,2672,416,9723,1099,393,4987,284,287,3597,11,3788,198,2,220,220,220,9387,739,262,13789,318,9387,319,281,366,1921,3180,1,29809,1797,11,198,2,220,220,220,42881,34764,11015,6375,7102,49828,11053,3963,15529,509,12115,11,2035]"
10694,"[1280,290,1695,284,2687,13,887,287,1502,284,2555,1804,523,11,356,761,534,1104,13,775,2897,257,4996,286,2842,329,674,7183,284,1104,514,11,422,1277,10976,284,2041,35675,290,3608,20813,851,290,790,1310,1643,5419,13,6952,345]"
10690,"[3245,11828,6927,3866,29,198,27,64,13291,2625,40720,40720,40720,40720,40720,40720,40720,785,14,591,88,403,14,11431,14,5532,263,14,5532,278,14,12501,12342,14,73,34388,14,41,34388,19778,13,6494,1,3670,2625,44709,287,401,13,591]"
5058,"[7220,12,41311,14,738,13350,2,84,2340,198,220,3373,1343,25968,198,220,11902,4731,334,312,796,604,26,198,92,628,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
5088,"[30760,416,326,2151,25,357,16,8,326,318,257,198,36313,3450,290,3407,1321,326,318,21929,290,15279,26,393,357,17,8,326,3407,3315,198,16624,393,2092,3696,11,262,13019,286,543,561,15613,257,4084,7379,47940,11796,286,6782,13]"
10667,"[12473,1129,69,21,22495,5705,2718,486,10210,36796,32239,3846,59,31944,90,18477,18477,59,31944,90,16,18477,21,32239,31944,90,20,18477,21,32239,31944,90,22,18477,21,32239,31944,90,16,18477,21,32239,31944,90,20,18477,21,32239,31944,90]"
10668,"[4222,2190,1854,351,262,976,2461,326,345,561,588,284,766,287,1441,13,9175,7475,1790,290,284,262,966,13,198,198,818,1339,345,547,11263,25,3363,11,314,991,423,616,1468,1693,13,843,314,1101,991,1016,284,670,351,661]"
10669,"[2327,35,2919,32,201,198,25,15197,30195,830,3901,37,35435,35,15,34,6469,37,4869,35,15,35,6469,37,4093,15,37,16458,16,37,6469,35,15,8610,201,198,25,15197,2943,830,36,2246,37,4521,2327,1129,37,34137,36,2919]"
5079,"[663,3989,17288,2256,13,5501,9297,2640,4130,1281,4909,281,34373,8585,262,6434,43054,2665,543,3769,257,4506,13401,416,257,1772,5035,329,262,2695,286,326,1281,13,198,198,1532,345,561,588,284,787,257,2068,12557,351,262,1772,11,3387]"
5078,"[2402,581,549,3411,611,407,1541,2810,287,534,17116,290,477,29052,1366,481,761,284,307,2810,287,29052,1296,11,355,5035,13,198,198,23792,581,549,3411,11,345,481,307,4884,257,12929,13,17486,4306,9167,11,356,481,407,3877,345]"
2038,"[47954,5189,36690,5769,43559,62,4526,11674,2389,1312,312,11,22228,2389,300,66,312,11,4526,11674,2389,374,72,312,11,18470,3535,1546,5446,1635,81,14542,89,36690,11,471,12394,269,36690,11,4810,3185,53,33604,8643,1635,41345,22930,1776,198]"
5075,"[41311,59,58,4871,28,5715,16,59,60,43839,198,25249,25,19016,7203,14,11299,14,16624,14,58,3672,4083,6494,2,43,16,62,40469,4943,3467,198,92,8172,198,198,7785,2401,796,2421,7203,40720,8019,14,3438,15341,198,3438,13,11748]"
12605,"[27074,510,257,1285,286,18921,287,262,1748,447,247,82,3139,11,484,635,2540,26931,257,4538,564,250,83,1078,2238,447,251,19784,326,561,3958,18785,12437,287,11307,13318,13,198,198,464,649,18785,19784,561,2421,18785,12437,284,423,379]"
12602,"[23734,23,21495,1314,486,201,198,25,940,15112,12825,1961,8068,1795,2624,1129,37,46556,36,15,37,20,35,5777,4851,37,5705,36,16,35,4851,4851,15,201,198,25,940,15112,11024,22495,6052,34,6469,15112,18,35,4851,8628,36,24]"
5068,"[34,6469,37,4524,35,15,35,6469,37,4093,15,37,16458,16,37,6469,36,19,35,22,201,198,25,15197,2943,830,36,2246,37,4521,2327,1129,37,34137,36,2919,19,35,15,41374,37,5705,2623,6420,37,20,23199,201,198,25]"
5066,"[23734,23,21495,3865,201,198,25,940,15112,12825,1961,8068,1795,2624,1129,37,46556,36,15,37,20,35,5777,4851,37,5705,36,16,35,4851,37,201,198,25,940,15112,11024,22495,6052,34,6469,15112,18,35,4851,8628,36,24,37,22]"
10682,"[4666,289,16,25,19,69,48,37,57,43,75,41254,71,11230,32,4869,3483,33,48,23,25922,264,23,32,48,78,37,1899,2598,259,15,43,55,67,34,16,52,5064,68,198,70,46,19,72,15,24160,55,2926,73,15]"
2047,"[8229,2561,47893,24964,20209,6,705,15307,2435,6,3242,262,7663,14190,20209,4231,705,15307,2435,6,3242,262,7663,14190,1303,5247,33,2171,3740,1378,83,13,1073,14,88,33,16,81,79,57,17,71,16,65,198,198,464,3115,8693,318]"
10688,"[290,1695,284,2506,13,1892,287,5230,1044,1865,30,14365,517,546,262,1628,11,1011,257,1178,30613,82,546,703,340,2499,290,1949,674,1332,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
2050,"[393,17678,4163,262,198,1003,20717,1486,290,345,743,3853,284,1445,534,3227,284,1194,198,1003,2039,7295,4067,13,220,921,743,407,779,262,9824,319,584,3186,543,389,198,1003,27294,351,262,1486,319,262,20717,3186,13,198,1003,10097]"
10689,"[3084,11,13487,5050,11,290,281,7468,5320,198,27,6888,1159,6927,12626,4686,2625,83,15,1,1398,2625,5275,10962,33349,22039,12626,29,3237,25458,3556,12626,6927,12626,1398,2625,8658,12915,5320,5,77,24145,26,3556,12626,12240,12626,6927,12626,4686]"
2052,"[42881,15529,7788,32761,6375,8959,49094,34764,11015,11,1390,475,407,3614,284,262,34764,11015,286,198,13102,295,11,4692,1108,11,17587,11,290,4197,329,257,1948,4007,13,198,198,818,645,1785,2236,262,7035,393,20420,307,17583,329,597,12616]"
2053,"[351,428,598,475,484,44565,1570,262,370,8905,12,54,4537,12,54,4537,17,2466,13603,1063,42881,6808,21627,290,351,5565,1279,642,13,15,7,43,692,42800,8,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10660,"[1630,290,318,407,4497,329,2836,2727,2695,11,6851,11,3651,11,22129,393,15387,13,18987,389,14516,326,484,389,3938,4497,329,511,898,2727,2695,290,511,898,6851,11,3651,290,22129,290,3938,290,6840,8084,290,47846,1958,4913,6343,287]"
10723,"[12,1635,25003,15821,36,5959,15731,16724,2751,16034,406,18420,3963,23210,11,42865,6375,4810,19238,29722,11,7655,2767,16879,3268,3537,40282,198,12,1635,3963,27342,10659,11,399,7156,43,3528,18310,6375,25401,309,9863,40,20958,40282,11,5923,1797,2751]"
1973,"[36,24,77,23,46,64,1722,22,32988,1806,14,83,52,270,53,56,28404,39,79,38,31522,3134,65,10,55,45,44482,14,5237,81,3866,56,48,10462,56,24,40,19881,3698,18,35,19,67,41,80,287,406,19,47,22]"
10594,"[4600,9688,63,460,307,1043,739,262,4600,11487,63,2665,286,262,7824,13,198,198,4242,2235,5740,198,198,464,3084,1438,318,11902,13,198,198,4242,2235,4091,4418,198,198,9,685,20746,8655,16151,20746,10962,13,9132,8,198,198,4242]"
1902,"[4342,447,247,82,703,340,2499,1399,3887,1720,319,13855,1044,447,247,82,3052,468,257,2756,290,11500,2450,326,8991,284,326,1720,11,7692,286,644,345,766,319,674,2524,13,554,2276,11,3186,836,447,247,83,423,2756,9457,290]"
10482,"[2836,25725,902,11,1123,2836,5112,39573,1366,284,281,3917,2779,4429,13,23904,11,1123,2685,318,900,284,8076,287,257,2060,8373,19484,13,4418,11,1123,2779,4429,21595,896,1366,1262,257,2060,1366,2494,284,2836,25725,902,13,1320,318,11]"
5327,"[290,198,439,27255,2499,286,262,10442,11,4556,884,4866,393,27255,198,1818,318,9387,739,262,1708,5964,351,428,10442,198,198,10970,47466,3180,36592,2389,1961,11050,3336,44746,5357,27342,9865,3843,1581,7,50,8,7054,3180,11,13315,198,19535]"
12683,"[15731,16724,2751,16034,6375,198,1635,29749,33881,5390,7013,6375,15529,16652,56,24994,4503,40,11617,34702,1268,13,198,1635,220,198,1635,3268,8005,49261,50163,36449,21728,39878,9348,43031,19146,7473,15529,29506,25552,25003,15821,36,5959,15731,16724,2751,16034,406]"
10508,"[85,23,66,15,11,16,13,16,657,13,24,11,17,362,11,17,89,44,1129,11,1129,43,20,11,1129,66,12,16,13,16,11,15,532,17,11,15,13,24,532,17,11,17,85,23,66,15,11,16,13,16]"
10511,"[30328,705,28348,25,2650,1635,17020,220,197,197,30328,705,28348,12,22442,414,25,532,16,17020,220,197,92,1875,1220,14784,14,2373,14,3866,69,4972,13,67,14,3919,12,24689,12,10121,198,2,26223,11,838,8621,12131,7816,25,1129]"
12681,"[2327,3901,201,198,25,15982,30195,830,3901,37,35435,35,15,34,6469,37,4524,35,15,35,6469,37,4093,15,37,16458,16,37,6469,35,15,9697,201,198,25,15982,2943,830,36,2246,37,4521,2327,1129,37,34137,36,2919,20,35]"
10513,"[7559,1921,3180,7061,5357,15529,201,198,1635,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,201,198,1635,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,201,198,1635]"
10480,"[31128,201,198,25,940,4851,33,830,6659,36,23,14529,15,36,20,22495,23,15199,3695,36,16,34,2857,35,15,34,6469,26009,15,36,2999,32,201,198,25,940,37,4093,830,23,35,2919,16,36,24,36,2999,34,2919,8610]"
12676,"[13,3041,25636,79,5769,45991,8,198,8,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1913,"[201,198,9,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,201,198,9,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,201,198,9,376]"
1914,"[6634,15762,338,5359,389,27294,351,777,16625,11,3387,2035,1312,8,7881,257,6634,5964,329,262,670,355,257,2187,379,1279,4023,1378,20123,425,9503,684,13,2398,14,677,4541,14,1525,14,19,13,15,15913,26,393,21065,8,2148,262]"
10514,"[89,21,34,77,39,2047,42,38857,34,42,15,44,80,78,54,75,53,310,71,38227,8845,19,9693,70,3163,79,43,21,34062,34,85,44,76,39,10,45,10,16,4694,67,39,80,39,70,54,25011,67,23,81,52]"
1917,"[900,73,3149,198,1003,890,73,3149,198,1003,8420,198,1003,2452,62,28758,1370,198,1003,2452,303,198,1003,2452,303,265,198,1003,2452,303,65,198,1003,410,907,40914,2617,198,1003,410,907,81,912,316,198,1003,410,907,893,198]"
1918,"[1109,12,41004,1074,11,18822,1705,26474,290,2008,11153,13,775,389,2615,3794,447,247,82,749,14742,290,26758,649,1074,329,674,1597,290,329,14033,13,1629,383,18557,11,356,2897,1365,23689,13,1629,38996,1148,11625,11,356,787,2793,3484]"
