Example ID,Suffix Guess
6420,"[4727,644,345,750,290,1521,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1995,"[220,220,326,26251,743,307,925,878,262,1743,989,318,3199,13,198,200,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10044,"[22724,29566,25,22724,29566,286,16691,283,876,54,312,11407,22724,13789,12729,318,1695,379,25,2638,1378,74,67,397,13,785,14,677,4541,14,36313,14,18,13,628,628,220,16691,283,876,24801,11407,11,1390,262,509,67,397,24801,11407]"
11072,"[13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
13833,"[13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10467,"[746,28413,3556,64,29,1262,257,198,220,1279,64,13291,2625,5450,1378,12567,13,785,14,17034,16344,14,82,746,28413,62,81,8671,62,43810,5320,43810,3556,64,29,2810,416,1279,64,13291,2625,5450,1378,961,83,704,420,82,13,2398]"
5600,"[2681,11,532,16,11,532,16,11,532,16,11,532,16,11,532,16,11,532,16,11,8093,11,6135,11,7930,11,8275,11,532,16,11,532,16,11,532,16,11,8275,11,198,220,220,220,220,220,220,220,220,220,220]"
12942,"[718,3720,350,13,17,67,767,2231,11,767,3510,12,2780,357,28296,1776,1812,410,13,198,198,44,1236,11,12279,20071,642,1415,11,642,1433,11,767,4869,350,13,17,67,718,1983,11,44505,357,33707,13,2034,13,11104,29720,220]"
7765,"[351,7713,290,2648,1321,290,11281,656,262,9499,2831,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
6455,"[393,262,2806,6122,447,247,82,16028,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1449,"[13252,2394,796,3310,11505,9218,3109,7,39,20373,62,31631,1546,62,13252,2394,11,657,11,35374,62,15675,11,657,11,35374,62,7036,62,26861,7597,11,15697,11,15697,11,15697,8,198,197,39,20373,62,29701,1847,62,44,16219,8881,220]"
13981,"[766,198,454,198,48948,7820,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
4820,"[220,329,5964,1321,13,1002,407,11,766,2638,1378,2503,13,41791,13,2398,14,677,4541,14,70,489,12,17,13,15,13,6494,13,201,198,1174,14,201,198,201,198,201,198,2,361,358,891,11593,34,21886,62,3185,34,62]"
985,"[198,1635,22961,3611,5094,13789,329,517,3307,13,201,198,1635,201,198,1635,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,201,198,1635,1863,351,428,670,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791,13,2398,14]"
6554,"[674,6782,2450,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10750,"[8281,286,262,4870,286,262,2524,11,318,14084,19467,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
7829,"[9466,198,834,35744,2149,62,1268,24027,7951,27140,62,40,17,34,62,23858,20231,17,62,19856,7,40,17,34,62,6030,7469,1635,40,17,34,87,8,198,90,198,220,44423,62,31553,7,40,17,34,87,3784,37,7707,11,314]"
12483,"[1279,64,4686,2625,28869,11413,1143,58,51,15,16151,87,3,16,25,28,5,13655,26,51,15,2599,51,15,23984,64,6927,64,4686,2625,28869,11413,1143,58,51,15,16151,158,229,240,51,15,2599,51,15,23984,64,29,198,220]"
8537,"[46144,7473,317,16652,2149,37232,33079,48933,13,198,2,220,4091,262,22961,3611,5094,13789,329,517,3307,13,198,16208,628,198,2,17256,1279,19282,952,13,71,29,198,2,17256,1279,8841,13,71,29,198,2,17256,366,76,1069,13,71]"
12976,"[10267,20520,28,81,26,72,58,81,22241,72,58,81,60,15886,8818,39893,198,220,357,72,58,81,4083,80,28,72,58,81,4083,80,15886,21737,737,14689,7,853,2886,8,5512,72,58,81,4083,75,28,16,9,3605,7536,9783]"
4001,"[262,198,1635,22961,3611,5094,13789,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1635,1863,351,428,1430,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791,13,2398,14,677,4541]"
3462,"[351,428,4003,11,466,407,22919,1231,7170,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10212,"[13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
2640,"[197,4360,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,197,29296,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,198,197,38,6489,679,615,813,329,3403,286,257,4866,286,262,22961]"
13923,"[6927,7146,1366,12,501,2625,24396,22093,22039,11487,1398,2625,49736,1,1366,12,501,2625,49736,5320,198,220,1279,1169,324,6927,2213,6927,8671,1366,12,501,2625,7839,1,951,12626,2625,18,5320,15202,25458,3556,8671,12240,2213,12240,1169,324,29]"
1139,"[13,198,1639,460,32793,12522,379,597,640,290,356,1183,1239,2648,534,3307,284,2368,4671,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
9547,"[28119,1,2196,2625,16,13,16,1,35555,5907,2625,4023,1378,2503,13,86,18,13,2398,14,11024,14,21370,70,1,279,12,312,2625,4310,1,9647,2625,1821,1,6001,2625,1821,1,1570,14253,2625,15,657,28119,28119,1,1875,198,220]"
4362,"[286,262,10074,656,584,1479,201,198,23065,82,3025,6082,3403,389,27294,351,428,201,198,34156,11,3387,2198,284,262,2689,286,428,3038,878,4375,257,201,198,43085,2196,1271,13,201,198,201,198,220,1315,13,2297,396,2455,507,286]"
9378,"[2614,1321,468,3421,1201,262,938,640,262,1321,373,6153,198,261,428,5313,2524,11,3387,2800,262,2836,3264,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
664,"[11,64,11,76,19953,72,17816,11708,37702,14094,10267,20520,28,81,26,72,58,81,22241,72,58,81,60,15886,8818,39893,198,220,357,72,58,81,4083,80,28,72,58,81,4083,80,15886,21737,737,14689,7,853,2886,8,5512,72]"
610,"[527,3262,274,2055,11,3740,1378,12567,13,785,14,74,18478,3262,274,14,28158,14,2436,672,14,9866,14,3642,2455,669,14,2934,626,14,15042,12,1102,16593,13,9132,198,220,479,23,82,13,952,13,499,320,620,15451,13,35339]"
6600,"[318,9387,287,262,2911,326,340,481,307,4465,11,198,4360,42881,15529,34764,56,13,220,4091,262,22961,3611,5094,13789,329,517,198,36604,13,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
5781,"[198,12,12016,38182,4747,25,16,12,19,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1964,"[407,4781,262,7125,47,6634,4003,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1292,"[1003,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,198,1003,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,198,1003,33079,48933,15986,13954,48778,1961,13,220,3268,8005]"
10773,"[13,344,20346,13,10951,1911,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
11995,"[1298,33490,79,29,16447,257,3210,4347,329,1813,2493,1448,2099,13,3827,13154,428,59,77,24396,284,2251,257,2183,4347,25970,79,29,59,77,27,11487,1398,11639,11487,44167,59,77,27,2213,29,59,77,220,1279,400,1398,11639,25677,44167]"
10725,"[28664,29,198,27,1860,6927,8189,29,3672,3556,8189,29,532,262,4731,284,13627,25970,1860,29,198,27,28664,6927,12626,1398,2625,7783,33986,5320,35561,25,3556,12626,12240,28664,29,198,27,1860,29,464,33829,6937,351,262,1813,1438,13,220]"
4273,"[220,9466,198,15211,220,24028,13,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
902,"[2649,11,389,10431,2810,326,262,1708,3403,389,1138,25,198,198,9,2297,396,2455,507,286,2723,2438,1276,12377,262,2029,6634,4003,11,198,220,428,1351,286,3403,290,262,1708,37592,13,198,198,9,2297,396,2455,507,287,13934,1296]"
1926,"[79,6927,64,13291,2625,4023,1378,12102,1352,13,86,18,13,2398,14,9122,14,5420,11882,5320,58,7762,20540,60,3556,64,29,198,220,1279,79,29,8645,515,416,1279,64,13291,2625,5450,1378,12567,13,785,14,4372,420,14,4372,420]"
9600,"[393,366,1069,806,1911,18023,11,475,407,1464,11,777,2456,389,5929,351,262,3128,13,198,198,27730,220,198,198,27730,286,262,779,286,884,20144,287,5410,389,25,198,198,1,40,423,587,5410,284,2822,257,2156,329,257,890]"
11279,"[47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1003,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,220,198,1003,376,46144,7473,317,16652,2149]"
5552,"[198,1003,29506,25552,357,1268,39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,49254,26,406,18420,3963,23210,11,42865,11,220,198,1003,6375,4810,19238,29722,26,6375,43949,44180,23255,49,8577,24131,8]"
2212,"[1378,12567,13,785,14,17034,16344,14,82,746,28413,62,81,8671,62,43810,5320,43810,3556,64,29,2810,416,1279,64,13291,2625,5450,1378,961,83,704,420,18,13,2398,5320,5569,262,14432,82,3556,64,28401,220,198,3556,5898,263,29]"
2646,"[62,33295,62,12985,62,12942,425,7,368,1967,1635,88,43695,62,368,1967,62,83,11,1988,1635,88,43695,62,12985,62,12942,425,62,83,11,1249,62,646,489,16856,20512,8,20512,1391,198,197,1640,1312,19039,2837,795,1967,13,12985]"
807,"[7803,12,20,35,14610,198,198,3556,12417,29,198,198,27,5898,263,4686,2625,12102,1352,12,14774,3212,5320,198,220,1279,21975,4938,2625,259,12102,1,3670,2625,1212,1988,318,691,10431,618,10822,262,3303,900,329,428,3188,526,15913,198]"
1361,"[24,25,220,366,42130,1600,198,197,940,25,366,10885,4049,1600,198,197,1157,25,366,325,5154,341,8046,1600,198,197,1065,25,366,14774,1080,869,1600,198,197,1485,25,366,25826,12656,1600,198,197,1415,25,366,282,1670,8801,1600]"
4818,"[197,1,6978,36698,844,1298,220,4600,11,47671,198,92,198,198,20786,357,41565,22882,8,2451,7928,23579,3419,3975,58,8841,60,8841,1391,198,197,7783,3975,62,41565,22882,198,92,198,198,7785,3975,62,41565,19580,796,3975,58,8841,60]"
13198,"[1635,29,3,7,42197,50,62,34720,20679,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1132,"[2846,286,2196,362,13,16,286,262,22961,3611,5094,13789,355,198,1635,220,3199,416,262,3232,10442,5693,13,198,9466,198,198,2,17256,1279,89,69,1559,23289,14,89,69,1559,23289,13,71,29,198,2,17256,1279,89,69,1559,23289]"
6213,"[201,198,1003,220,201,198,1003,383,4661,286,262,4946,24060,13789,357,46,3697,8,389,284,26020,201,198,1003,3767,3788,2478,286,262,4946,4912,338,3232,10442,201,198,1003,4935,11,290,284,787,12748,12,1904,540,3788,290,3519,201]"
5893,"[2618,29,198,3556,6494,29,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
2537,"[220,7170,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,198,1635,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,198,1635,40880]"
13984,"[198,361,16410,532,89,17971,90,34,5673,7336,62,37,12115,62,13252,2394,36786,2361,60,11405,16410,532,89,17971,90,34,5673,7336,62,47690,62,34720,36786,2361,11208,788,198,220,1303,1002,645,1064,62,16624,7159,11,788,1309,338,779]"
11239,"[1003,198,1003,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,1863,198,1003,351,428,1430,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791,13,2398,14,677,4541,15913,13,198,198,3500,4482,26,198,3500,4482,13,5216]"
3752,"[481,307,1908,284,345,329,534,4406,13,4222,307,198,24358,329,5291,428,3053,2209,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
6374,"[17,50,89,39,52,14,39,65,52,56,14,56,14,64,3861,22,40,10,43,55,30488,79,48,20,17179,39,8575,76,47,65,23,35,38,55,306,16,57,84,80,55,42,44,85,77,56,70,855,1600,198,220]"
12294,"[746,28413,12,15390,13,2398,14,5320,50,746,28413,3556,64,29,1262,257,198,220,21015,11055,13,198,3556,5898,263,29,198,198,27,7146,3918,2625,20063,25,16885,23984,7146,29,198,3556,2618,29,198,3556,6494,29,198,50256,50256,50256]"
12086,"[198,1003,198,1003,49962,739,262,24843,13789,11,10628,362,13,15,357,1169,366,34156,15341,198,1003,345,743,407,779,428,2393,2845,287,11846,351,262,13789,13,198,1003,921,743,7330,257,4866,286,262,13789,379,198,1003,198,1003,220]"
12855,"[220,422,428,3788,1231,2176,3161,3194,7170,13,628,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,198,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626]"
6457,"[6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,198,1635,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,198,1635,16652,2149,37232,33079,48933,15986,13954,48778,1961,13,220,3268,8005,49261,50163,3486]"
5479,"[198,220,220,220,4274,317,58,19,1635,513,4357,33,58,19,1635,513,4357,34,58,19,1635,513,4357,32,16,58,19,1635,513,4357,33,16,58,19,1635,513,4357,32,17,58,19,1635,513,4357,33,17,58,19,1635,513]"
4434,"[11,281,17375,8560,1430,3562,284,2148,257,1724,329,5043,284,5160,8560,6642,416,8560,290,17795,284,262,6186,3052,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
13314,"[46144,13,220,8005,779,286,198,9865,44,47466,393,597,1104,393,17613,11,287,2187,393,287,636,11,198,11261,307,925,7271,1695,416,597,2151,393,8611,198,19419,3194,7170,422,19764,13,198,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
12072,"[32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,198,2,40880,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,198,2,317,16652,2149,37232,33079,48933,15986,13954,48778,1961,13,220,3268,8005,49261,50163]"
5639,"[277,17,362,66,277,17,513,64,220,277,17,277,17,277,17,642,64,642,64,3571,257,23,269,15,220,930,12359,17,13,16,13,16,13,17,1106,91,198,10535,1899,220,277,17,277,17,642,64,277,17,269,15]"
7861,"[327,10074,318,9387,287,262,2911,326,340,481,307,4465,11,475,198,54,10554,12425,15529,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,198,273,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,12892]"
9035,"[198,1635,220,22961,3611,5094,13789,329,517,3307,13,198,1635,198,9466,198,198,2,17256,1279,23289,14,15003,13,71,29,198,198,2,361,358,891,11593,10705,3620,9148,56,834,198,198,2,17256,1279,23289,14,21412,13,71,29,198]"
8355,"[6632,597,21958,198,197,197,4847,13,220,775,714,779,257,18599,9052,11,2845,618,262,198,197,197,1306,15793,468,1342,621,3261,12784,11,810,262,198,197,197,717,1542,12784,389,477,657,290,466,407,2689,262,954,13,198,197]"
5819,"[407,2882,8217,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
2032,"[8671,29,198,220,7359,2213,29,198,3556,11487,29,198,27,28112,36658,18604,569,1503,3539,9148,1546,360,20892,4146,36658,18604,14610,198,27,64,1438,2625,5458,12,23907,2977,24259,23984,64,29,198,27,11487,1398,2625,36604,1,4865,2625,16]"
10030,"[11313,287,262,23973,2149,11313,10444,13,198,9466,198,834,35744,2149,62,1268,24027,7951,23973,2149,62,36695,4663,48,7,4663,48,77,62,6030,14826,48,77,8,198,90,198,220,23973,2149,3784,1797,1137,58,14808,28611,2624,62,83,8]"
11572,"[220,2810,351,262,6082,13,198,14223,198,14223,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,198,14223,27342,9865,3843,20673,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,198,14223,47783,2751,11]"
1883,"[27869,14,1677,45806,62,7206,18697,3185,10979,31,1677,45806,62,7206,18697,3185,10979,11,2940,220,198,3646,388,14,45680,14,4834,1313,31,1677,45806,11,3271,509,396,1754,14,46685,14,9782,31,9782,11,7939,337,24158,78,14,46685,14]"
8845,"[286,262,13789,11,393,357,265,534,3038,8,1377,198,438,597,1568,2196,13,220,4091,262,27975,45761,2393,329,3307,13,1377,198,198,21412,569,33,13,41006,13,35,313,7934,13,9492,32186,13,51,29291,11627,5736,198,7,2302,5736]"
10225,"[262,198,1003,197,16630,52,3611,5094,13789,329,517,3307,13,198,1003,198,1003,197,1639,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1003,197,24176,351,4946,57,39709,26,766,262,2393,27975,45761,13,220,1002,407,11,766]"
9507,"[42715,62,10761,31300,290,21515,62,35,2394,15940,389,900,284,21560,788,466,5431,5235,198,2,481,7716,257,4823,329,790,2888,287,262,2393,290,257,13869,198,2,12395,2393,13,220,25700,428,3038,284,21560,481,9257,4646,262,198,2]"
6912,"[8614,299,4064,1802,1875,1478,8,5633,352,1058,362,26,8,198,198,32,25,198,198,464,1708,4226,481,2251,262,3084,287,257,649,3084,351,257,3748,27421,290,1438,13,198,43387,6158,43679,4600,9288,63,198,220,220,220,220,220]"
9153,"[198,26,9,12892,263,3611,5094,13789,329,517,3307,13,198,26,198,26,9,921,815,423,2722,257,4866,286,262,22961,12892,263,3611,5094,13789,198,26,9,1863,351,262,4904,18,5301,13,220,1002,407,11,766,1279,4023,1378,2503]"
1920,"[22919,262,2695,286,262,28536,2393,13,198,2,220,198,2,770,5888,318,9387,287,262,2911,326,340,481,307,4465,11,475,42881,198,2,15529,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,393,198,2,376,46144]"
5855,"[220,220,2393,38559,24290,62,16,62,15,13,14116,393,4866,379,1279,64,13291,2625,4023,1378,2503,13,39521,13,2398,14,43,2149,24290,62,16,62,15,13,14116,1,2496,2625,62,4852,5320,4023,1378,2503,13,39521,13,2398,14,43]"
7483,"[1635,22961,3611,5094,13789,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1635,1863,351,347,12473,5266,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791,13,2398,14,677,4541,15913]"
12823,"[198,197,197,197,92,198,197,197,92,198,197,92,198,92,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1228,"[290,4553,2499,287,198,2,2405,11,788,428,13789,11,290,663,2846,11,466,407,4174,284,883,198,2,9004,618,345,14983,606,355,4553,2499,13,220,887,618,345,198,2,14983,262,976,9004,355,636,286,257,2187,543,318,257]"
3906,"[66,198,1003,720,67,13513,13,66,973,284,307,257,31548,7885,1566,262,1303,17256,1625,1863,11,198,1003,475,783,326,1303,17256,857,2147,780,286,257,5434,287,262,327,17050,973,198,1003,994,13,220,770,1303,17256,857,2147,780]"
6649,"[1002,345,13096,428,5888,11,345,743,9117,198,1003,428,6631,284,534,2196,286,262,5888,11,475,345,389,407,198,1003,31586,284,466,523,13,220,1002,345,466,407,4601,284,466,523,11,12233,428,198,1003,6631,2643,422,534,2196]"
12302,"[3398,1565,5603,25382,5357,376,46144,13,198,1635,198,9466,198,2,361,358,891,376,11262,44,3843,1565,62,39,198,2,13086,376,11262,44,3843,1565,62,39,198,198,600,3049,21973,272,62,15003,7,19382,1776,198,19382,3049,21973,272]"
4712,"[26,611,407,11,3551,284,262,198,2,3232,10442,5693,11,3457,1539,7863,10857,8474,11,26264,25508,11,6182,11,8779,198,2,7816,16243,12,12952,22,220,4916,9466,198,198,11748,555,715,395,198,6738,5254,13,8692,13,8692,1330,7308]"
9474,"[198,197,90,220,201,198,197,197,1136,201,198,197,197,90,201,198,197,197,197,1640,357,600,1128,796,657,26,1128,1279,428,13,49,55,34,6207,316,1756,38052,26,1128,29577,201,198,197,197,197,90,201,198,197,197]"
6448,"[2742,11,14317,11,393,584,4708,2594,13,1002,5887,6829,318,198,35827,11,262,2594,286,257,19701,4708,815,307,7194,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
