Example ID,Suffix Guess
5600,"[2681,11,532,16,11,532,16,11,532,16,11,532,16,11,532,16,11,532,16,11,8093,11,6135,11,7930,11,8275,11,532,16,11,532,16,11,532,16,11,8275,11,198,220,220,220,220,220,220,220,220,220,220]"
1362,"[198,220,366,961,1326,1298,366,24908,25,4600,1084,320,396,63,318,4814,257,17050,13639,1,198,92,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
12942,"[718,3720,350,13,17,67,767,2231,11,767,3510,12,2780,357,28296,1776,1812,410,13,198,198,44,1236,11,12279,20071,642,1415,11,642,1433,11,767,4869,350,13,17,67,718,1983,11,44505,357,33707,13,2034,13,11104,29720,220]"
649,"[62,36695,7,11584,17,34,62,6030,7469,1635,11584,17,34,87,8,198,90,198,2,361,5447,7,25621,17,34,62,40,17,34,16,8051,32,62,40,17,34,17,8,198,220,25823,62,26094,7,11584,17,34,87,3784,9419]"
10073,"[7359,7146,6927,7146,1398,2625,11883,15390,5320,198,198,27,79,29,7248,262,1459,640,13,7359,79,29,198,27,25404,6927,28664,6927,65,29,48944,25,3556,65,12240,28664,6927,1860,29,198,220,1279,11487,4865,2625,15,1,2685,2777,4092]"
1361,"[24,25,220,366,42130,1600,198,197,940,25,366,10885,4049,1600,198,197,1157,25,366,325,5154,341,8046,1600,198,197,1065,25,366,14774,1080,869,1600,198,197,1485,25,366,25826,12656,1600,198,197,1415,25,366,282,1670,8801,1600]"
515,"[393,517,17751,45608,13991,1626,262,9779,8379,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
7765,"[351,7713,290,2648,1321,290,11281,656,262,9499,2831,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
11699,"[275,67,28582,2433,357,265,8,308,4529,357,26518,8,401,220,198,1635,198,1635,770,2393,318,636,286,18402,43913,13,198,1635,198,1635,18402,43913,318,1479,3788,26,345,460,17678,4163,340,290,14,273,198,1635,13096,340,739,262]"
1763,"[5653,1797,62,38,4093,62,12425,62,31553,357,20274,8,1058,11593,34,5653,1797,62,38,4093,62,19108,62,31553,357,8367,8,5619,198,220,1441,7,20274,1776,198,92,198,198,834,35744,2149,62,13775,5222,1268,24027,20398,2624,62,83]"
6455,"[393,262,2806,6122,447,247,82,16028,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
3509,"[25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,198,6,197,16630,52,3611,5094,13789,329,517,3307,13,198,6,198,6,198,6,198,6,198,7061,198,198,2,17267,262,360,19416,3955,8265,329,779,416,262]"
129,"[459,305,13,2398,11757,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
6710,"[367,18,11,367,19,11,367,20,11,367,21,11,39,22,11,367,23,11,367,24,1391,10369,25,3487,10758,46127,291,26,1782,628,220,360,3824,13,4598,310,10141,350,11,360,3824,13,4598,310,10141,1195,1391,285,568,12]"
11320,"[1854,13,198,1635,198,1635,513,13,49707,9328,42,27462,28468,82,11,11455,11,290,4999,326,5964,13,198,1635,220,198,1635,604,13,49707,9328,42,5734,11455,284,6491,257,8688,11,29079,11,29359,12,5787,11,290,1729,12,41195,357]"
6806,"[611,1332,532,69,17971,7,35,6465,34720,8,3,7,21653,343,20679,3,7,21653,343,12,12156,31023,8,8172,788,3467,198,197,197,220,9809,366,29568,35,6465,34720,8,3,7,21653,343,20679,3,7,21653,343,12,12156,31023,8]"
9545,"[14253,2625,15,657,28119,28119,1,2196,2625,16,13,16,1,35555,5907,2625,4023,1378,2503,13,86,18,13,2398,14,11024,14,21370,70,1,279,12,312,2625,4310,2425,1,9647,2625,1238,1,6001,2625,1238,23984,21370,70,29,198,220]"
11361,"[1363,11,257,1363,326,356,389,636,286,11,257,1363,326,318,925,286,262,1842,290,2568,290,16389,356,477,2648,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
9891,"[340,318,674,9476,284,1104,534,14498,284,30138,43215,13,5416,13,406,3087,15885,60,90,92,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
11830,"[4903,32864,1366,11,290,15570,511,11812,351,262,3154,1989,286,3725,852,2727,1088,514,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
5129,"[3519,284,262,7395,393,597,584,2300,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
12135,"[198,198,1532,345,423,2683,5115,262,779,286,262,399,5432,5888,11,220,198,29688,2800,514,379,2638,1378,77,824,13,77,396,13,9567,13,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
2411,"[34,19944,5990,76,30478,15,11,7879,34,79,385,316,7879,33250,7879,15,12,15,6852,12,6852,14,6852,14,66,15339,6852,1003,71,381,62,66,15339,62,24,13,16,34607,7879,15,12,15,6852,12,6852,14,6852,14,66,15339]"
4863,"[201,198,220,532,220,201,198,2,201,198,2,220,201,198,2,220,220,220,220,220,220,220,220,201,198,2,220,220,220,220,220,220,220,220,220,220,220,201,198,201,198,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1449,"[13252,2394,796,3310,11505,9218,3109,7,39,20373,62,31631,1546,62,13252,2394,11,657,11,35374,62,15675,11,657,11,35374,62,7036,62,26861,7597,11,15697,11,15697,11,15697,8,198,197,39,20373,62,29701,1847,62,44,16219,8881,220]"
13981,"[766,198,454,198,48948,7820,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
4820,"[220,329,5964,1321,13,1002,407,11,766,2638,1378,2503,13,41791,13,2398,14,677,4541,14,70,489,12,17,13,15,13,6494,13,201,198,1174,14,201,198,201,198,201,198,2,361,358,891,11593,34,21886,62,3185,34,62]"
1422,"[9569,379,2638,1378,2503,13,16244,263,13,77,21744,13,785,14,44813,1668,14,13670,14,44813,1668,13,6494,13,198,1635,220,198,1635,1279,79,29,198,1635,1279,65,29,16060,7700,25,3556,65,29,1279,64,13291,2625,4023,1378,2503]"
8299,"[73,6199,8590,31,23209,77,453,11498,1154,13,785,22330,24018,19139,29533,18198,357,36,12,4529,8,29653,1279,73,67,292,17215,31,268,1313,13,785,22330,220,198,30543,19139,4364,317,13,9626,18198,357,36,12,4529,8,29653,1279,73]"
2915,"[220,220,220,7359,7146,29,198,27,3866,29,198,3556,3866,29,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
11257,"[198,3556,7146,29,198,198,27,7146,1398,2625,35339,2902,5320,198,220,1279,79,29,29123,3170,351,1279,64,13291,2625,5450,1378,35339,2902,13,81,12,8019,13,2398,14,5320,35339,2902,3556,64,29,352,13,21,13,16,25970,79,29]"
11267,"[198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
985,"[198,1635,22961,3611,5094,13789,329,517,3307,13,201,198,1635,201,198,1635,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,201,198,1635,1863,351,428,670,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791,13,2398,14]"
2309,"[220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,22487,1,3670,2625,50232,16408,6117,5320,50232,16408,6117,3556,64,12240,7146,29,198,27,64,4686,2625,28341,5657,13,22487,13,11085,808]"
11929,"[389,286,1393,284,9266,5085,25,3707,290,1230,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
6182,"[19889,4249,36049,11,290,466,407,6646,2380,262,4459,286,17175,3493,8741,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
2587,"[3090,284,428,356,2897,7585,284,262,4916,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
6554,"[674,6782,2450,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
8229,"[198,27,28112,46111,4770,25609,28,14610,198,27,5458,1398,2625,5898,263,5320,198,220,15069,1853,1395,346,28413,3457,13,1439,2489,10395,13,198,3556,5458,29,198,3556,2618,29,198,3556,6494,29,198,50256,50256,50256,50256,50256,50256,50256,50256]"
10099,"[1022,41708,32777,290,21150,38718,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10750,"[8281,286,262,4870,286,262,2524,11,318,14084,19467,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
7829,"[9466,198,834,35744,2149,62,1268,24027,7951,27140,62,40,17,34,62,23858,20231,17,62,19856,7,40,17,34,62,6030,7469,1635,40,17,34,87,8,198,90,198,220,44423,62,31553,7,40,17,34,87,3784,37,7707,11,314]"
12483,"[1279,64,4686,2625,28869,11413,1143,58,51,15,16151,87,3,16,25,28,5,13655,26,51,15,2599,51,15,23984,64,6927,64,4686,2625,28869,11413,1143,58,51,15,16151,158,229,240,51,15,2599,51,15,23984,64,29,198,220]"
