Example ID,Suffix Guess
4515,"[3872,318,326,262,517,12661,290,262,517,1479,356,477,389,11,262,7387,290,262,23030,356,477,2236,1716,13,532,1757,22559,9212,198,198,1026,2331,588,257,2089,2126,783,284,423,257,16918,3650,11,475,326,447,247,82,407,262]"
4514,"[308,11,12178,2124,11,12178,331,11,12178,266,11,12178,289,8,1391,198,197,197,5661,13,86,796,289,26,198,197,197,5661,13,71,796,289,26,198,197,197,361,357,5661,13,271,20491,28955,1391,198,197,197,197,70,13]"
4513,"[2625,3064,39658,18671,3069,47,29266,2751,2625,18,1,18671,3069,4303,2246,2751,2625,15,1,35683,44,13153,2625,5320,198,27,5446,347,15916,3535,1581,25698,4093,4093,5777,1,42715,2625,10962,13847,278,10258,5320,198,27,4221,8355,16284,2625,9464]"
4511,"[43255,338,3596,286,262,12242,2044,25,3776,286,20902,3435,11,2523,11,6918,198,198,8777,286,20902,3443,1139,23748,284,663,3112,44818,1622,351,257,20188,13,2080,477,262,2223,11,340,447,247,82,2562,284,6044,326,262,2168,468,587]"
4510,"[198,1635,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,11,376,46144,7473,317,16652,2149,37232,33079,48933,11,198,1635,6375,44521,12,1268,10913,2751,12529,13,3268,8005,49261,17682,35878,13252,3398,4061,9348,43031,19146,7473,15529,4091,2029,13,198]"
9633,"[1635,20420,743,307,973,284,11438,393,7719,3186,10944,422,428,201,198,1635,3788,1231,2176,3161,3194,7170,13,201,198,1635,201,198,1635,12680,47466,3180,36592,2389,1961,11050,20634,2043,2943,45,22707,5550,309,9863,46,41736,5357,27342,9865,3843]"
4508,"[42242,11,3268,17931,23988,11,19387,25256,1847,11,38846,11,7788,3620,6489,13153,11,6375,7102,5188,10917,3525,12576,198,29506,25552,357,1268,39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,198,49254,26]"
4506,"[4816,743,2800,345,416,3072,393,3053,13,1318,743,307,257,734,1597,1110,5711,284,1429,534,1502,13,198,198,1174,4042,29425,1096,6266,389,6793,1626,352,12,19,2745,13,2773,6266,743,1011,718,2745,284,307,6793,13,198,198,37948]"
4505,"[973,351,262,976,4238,12405,284,19818,262,1306,900,286,2482,13,25700,257,4179,743,1441,7380,621,262,9167,2033,286,3709,357,929,284,6632,3709,8,287,262,1785,477,9167,5563,389,29083,503,290,7534,815,691,779,262,4931,393,8889]"
4504,"[284,16602,290,27183,534,2695,290,3555,1998,832,262,779,286,14746,13,921,460,1210,572,262,779,286,14746,379,17949,416,5609,534,1948,6444,6460,13,775,389,407,4497,329,1128,33286,2695,422,428,4130,319,584,19118,393,9293,1231,674]"
9637,"[29,45,7287,38884,3556,12626,6927,12626,1398,2625,8658,12915,5320,5,77,24145,26,3556,12626,12240,6888,1159,29,198,27,2213,29,198,27,400,1398,2625,4033,5962,1,8354,2625,4033,5320,5841,7483,290,5994,3556,400,29,198,27,400,1398]"
4502,"[3373,9322,284,4296,350,12978,287,262,1812,913,7248,618,257,18440,318,925,284,198,220,3373,37350,13,198,220,3373,1343,25968,198,220,11902,1812,913,7248,10260,13290,4338,4296,13290,4338,796,767,26,198,92,198,198,1003,17437,50,1740]"
9641,"[286,3982,4716,3893,6343,11,11419,11,290,663,34943,11,543,12216,262,6634,286,383,12290,338,34940,11,7243,5468,11,2443,9824,290,11532,2438,13,3611,3167,17111,25,383,12290,318,3562,329,9856,4959,691,290,318,407,7953,287,14837,3315]"
9642,"[15,37,23,22495,5332,2682,1157,37,32642,36,15,37,2246,37,5332,2327,37,19,201,198,25,940,4851,33,830,3901,37,2920,8610,15,36,6469,36,24,2885,15,37,6469,31909,15,34,5777,16,8141,23,35,15,32,21,201]"
4498,"[389,2035,262,1720,286,262,1772,338,13843,393,389,973,16878,270,6819,11,290,597,28204,284,4036,6506,11,2877,393,2636,11,1597,33228,11,2995,393,1957,274,318,5000,11194,35182,13,770,1492,11,393,3354,326,460,307,973,691,329]"
9680,"[47783,2751,11,21728,5626,40880,5390,11,3336,198,1635,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,198,1635,15986,13954,48778,1961,13,220,3268,8005,49261,50163,3336,44746,6375,27342,9865,3843,20673]"
4525,"[14,1477,13,5305,59,77,6893,8107,12,10951,59,77,26224,532,69,1220,8800,14,1477,59,10782,79,1220,8800,14,1477,13,5305,1220,8800,14,1477,59,77,14,8800,14,1477,17971,31,30543,1875,1220,8800,14,1477,12,1477,320,3467]"
4464,"[18763,12796,422,734,393,517,20328,393,2972,3154,12,3106,4237,656,18954,20354,422,543,649,20328,389,4166,416,2116,278,290,6356,286,10348,6566,13567,13,383,649,20328,389,16726,284,5004,543,423,5068,2785,13,16561,1449,5702,338,2891,15813]"
4462,"[290,1695,284,2687,13,887,287,1502,284,2555,1804,523,11,356,761,534,1104,13,775,2897,257,4996,286,2842,329,674,7183,284,1104,514,11,422,1277,10976,284,2041,35675,290,3608,20813,851,290,790,1310,1643,5419,13,6952,345,13]"
9718,"[1002,345,2555,284,1570,674,3052,1231,5609,534,19751,6460,11,345,389,8281,278,284,428,13,1114,517,3307,546,14746,290,703,284,6687,606,3904,994,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
9720,"[5293,393,1834,11,13181,2137,7734,393,1997,2073,10762,16886,292,67,375,5355,13,3919,2392,4075,930,649,1866,3142,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
4421,"[514,3307,13,4380,1842,284,760,511,6066,11,290,8088,389,530,286,262,16638,290,1266,2842,284,466,326,13,2094,470,3551,655,530,1627,26,3551,1223,356,460,1833,290,1223,356,460,779,11,884,355,25,198,198,1212,2423,318]"
4420,"[4478,262,2989,2482,357,20225,416,4277,8,14610,198,27,7146,4686,2625,5653,3679,25468,1,1398,2625,65,15,5320,198,27,39621,12351,2625,37495,25,19382,7,15,16725,5739,20192,2625,15,1,220,198,220,220,220,220,220,220,220,1438]"
9725,"[220,4091,262,198,1635,22961,3611,5094,13789,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1635,1863,351,16789,12,36326,13,1002,407,11,766,1279,4023,1378,2503,13,41791,13,2398,14]"
9728,"[1098,13,785,4,17,37,9122,448,4,17,37,15577,4,17,37,12286,4,17,37,12102,4,17,37,66,39975,4,17,37,25119,62,34409,4,17,37,83,44917,4,17,37,66,39975,4,17,37,25119,62,34409,4,17,37]"
9729,"[9947,49707,14418,29,7559,1921,3180,7061,5357,198,1635,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,198,1635,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,198]"
4415,"[2937,1961,5357,6177,15529,3336,15513,3963,198,1635,43031,25382,11,7655,2767,16879,3268,27342,10659,11,19269,18379,43031,25382,11,6375,309,9863,357,1268,39149,2751,198,1635,399,7156,43,3528,18310,6375,25401,54,24352,8,5923,1797,2751,3268,15529,34882]"
4414,"[463,259,21504,1650,716,316,285,2899,271,13,17871,5002,388,627,321,627,321,1931,265,275,571,43755,13,39034,571,14452,435,1557,316,2347,64,13,17871,551,320,987,67,388,2347,64,13,25313,25509,45229,715,271,31123,385,11555,16339]"
9716,"[13,39,9189,13,198,198,818,2795,1853,11,262,4725,5524,6923,4281,1043,326,7420,9671,550,13998,3230,1099,287,663,3513,286,262,9137,27424,3265,287,262,1499,13,198,198,818,3267,1584,11,257,7420,12,992,9906,34221,281,1633,2779]"
4412,"[46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,198,2,22961,3611,5094,13789,329,517,3307,13,198,2,198,2,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,2,1863,351,262,479,15580,6082,13,1002,407,11,766]"
4408,"[546,649,3033,290,2041,4394,329,6163,21842,5437,3186,13,1002,345,466,407,4601,284,3328,777,7237,287,262,2003,11,345,743,3187,2638,1378,2503,13,28241,260,344,10257,82,13,785,284,4370,534,7034,13,921,460,635,1487,534,2000]"
4407,"[33151,3918,2625,20192,12,7635,25,23108,26,10394,25,15,8416,26,17015,25,15,8416,5320,201,198,3556,7146,29,201,198,3556,7146,29,201,198,3556,2618,29,201,198,3556,6494,29,201,198,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
4406,"[252,36,259,332,710,71,3653,10255,509,7470,8625,270,7809,447,250,1931,3464,429,4587,11959,9107,4656,1976,333,4643,69,9116,70,2150,10521,392,268,268,1215,601,268,13,11959,9107,264,1349,695,301,76,9101,4743,488,3318,10255,304]"
9739,"[79,39,80,71,45,89,82,17,65,56,320,17,65,47,17,84,20,86,46,70,3398,21,54,88,477,26442,13,82,21,54,18,57,49,31667,818,42,53,84,41,29507,31273,17,57,313,65,1238,45,74,38,48]"
9741,"[10781,3307,290,1708,262,36454,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
9742,"[357,4023,1378,2503,13,44813,1668,13,2398,14,677,4541,14,21800,12,17,12,2601,682,8,198,1635,7536,25,642,14,1314,14,11528,198,1635,2488,16302,11828,13435,290,1070,27339,1366,30231,329,24711,13,198,1635,2488,9641,352,13,15]"
9744,"[1167,430,395,1356,5330,13,1475,3145,312,2850,331,410,2194,324,2850,645,4327,81,21162,2424,14991,312,2367,551,424,6124,78,390,627,2013,384,1569,64,329,89,22484,257,14020,343,8591,3476,29634,13,309,375,418,22346,1430,292,5725]"
9749,"[16290,7824,13345,351,262,30617,7824,13,198,1003,198,1003,770,2446,318,4465,618,345,765,284,8677,2183,9156,393,8398,198,1003,656,262,7824,36123,11,884,355,2183,8271,13532,11,1231,7163,7007,13,198,1003,198,1003,29113,29113,7804,4242]"
4398,"[284,287,3597,11,3788,198,10,9387,739,262,13789,318,9387,319,281,366,1921,3180,1,29809,1797,11,198,10,42881,34764,11015,6375,7102,49828,11053,3963,15529,509,12115,11,2035,4911,393,17142,13,198,10,4091,262,13789,329,262,2176,3303]"
9736,"[37232,33079,48933,13,220,4091,262,198,1003,22961,3611,5094,13789,329,517,3307,13,198,1003,198,1003,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1003,1863,351,4890,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791]"
4428,"[286,1176,11,355,389,37924,13,198,198,447,250,37949,2189,287,262,6046,3687,290,2258,5478,318,257,6332,810,345,761,284,423,262,2613,284,1592,11,447,251,12528,4397,531,13,564,250,1639,761,262,2613,11,290,345,761,262]"
9715,"[13,6494,5320,16060,3556,64,12240,8671,6927,8671,1398,2625,5239,411,8520,1,1188,570,2625,22487,23984,8671,29,198,3556,2213,12240,11487,29,198,27,7146,1398,2625,5239,9967,22039,7146,1398,2625,2256,2798,23984,7146,12240,7146,29,198,27,11487]"
4430,"[15529,509,12115,11,412,10554,1137,198,2,7788,32761,6375,8959,49094,11,5357,3486,16437,15698,17513,13954,48778,50,11096,13558,3398,34764,11015,11,198,2,47783,2751,42881,27564,2043,6234,11,15529,34764,11015,3963,34482,3398,1565,5603,25382,11,198,2]"
4461,"[82,319,262,10028,355,262,19616,7214,5334,3274,4403,20116,7939,5896,1148,23911,379,281,23181,5684,2080,2399,5157,284,262,5007,287,5401,5652,198,198,464,7403,338,4094,5788,743,307,287,511,20994,82,11,475,612,389,991,617,508,389]"
4460,"[4249,262,3891,286,663,20420,743,220,201,198,1350,973,284,11438,393,7719,3186,10944,422,428,3788,1231,220,201,198,11423,3161,3194,7170,13,201,198,201,198,43559,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342]"
4459,"[5450,1378,2503,13,11604,13,785,14,7220,14,55,298,8053,14,18234,514,287,1303,69,1361,1098,29,198,8053,12,7390,25,1395,3525,13,8053,14,69,23,65,24,67,15,68,20,12,69,24,69,19,12,19,65,17,68]"
9685,"[6,3256,262,3232,10442,5693,338,6135,400,5061,351,198,818,6360,37703,290,3611,5094,13789,17637,329,649,393,198,41771,6300,393,597,1568,2196,6,3256,290,351,477,9004,286,428,198,34156,3194,416,7559,11006,16660,82,35384,198,198,1639]"
4457,"[290,5361,290,2555,284,466,523,994,13,887,287,1502,284,2555,1804,523,11,356,761,534,1104,13,775,2897,257,4996,286,2842,329,674,7183,284,1104,514,11,422,1277,10976,284,2041,35675,290,3608,20813,851,290,790,1310,1643,5419]"
9689,"[7170,4003,2236,307,201,198,1003,3017,287,477,9088,393,8904,16690,286,262,10442,13,201,198,1003,220,201,198,1003,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,201,198,1003,7788,32761,6375,8959]"
4451,"[3268,17931,23988,11,19387,25256,1847,11,38846,11,7788,3620,6489,13153,11,6375,198,1635,7102,5188,10917,3525,12576,29506,25552,357,1268,39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,198,1635,21090,50,6375,49254,26]"
4450,"[262,555,26350,5301,284,262,1664,329,257,1336,12929,13,770,3038,481,691,307,1695,284,4297,508,8155,262,4296,832,674,3052,393,379,257,11983,21538,13,1002,345,561,4702,326,262,2656,1664,3758,257,3884,2427,11,3387,2800,534,21538]"
4448,"[34974,3414,649,12506,326,561,1234,262,19051,286,477,25613,287,262,15806,287,262,2832,286,281,4795,1767,13,8916,14,6633,5382,1596,2932,14882,6431,379,262,2732,329,7868,287,3576,284,10648,1705,326,19051,561,307,6108,416,7799,2138,621]"
4446,"[17757,1474,520,24297,355,340,468,587,15863,416,520,24297,2059,8147,3482,1705,287,5986,1987,2932,1052,8796,379,262,17161,33075,20658,262,1339,543,2156,262,3977,17161,8429,287,262,4789,286,18368,2119,379,262,17757,1474,520,24297,355,340,468]"
4445,"[18965,16900,9584,9960,832,33615,3327,287,3576,287,262,717,23425,4380,2805,10193,3482,1705,287,5986,2808,2932,317,34678,15687,878,281,1785,284,1451,572,262,352,3267,8536,433,1023,1141,257,5402,1028,262,1218,3176,1080,259,20353,11,3576,11]"
4444,"[2693,12131,28304,2557,1644,3790,379,262,3715,286,262,978,1122,29031,8425,5076,989,33831,326,3516,319,4473,286,49679,290,3026,2489,5076,468,741,31862,465,1986,287,262,1986,286,257,8871,2576,290,318,2077,1497,319,257,22486,719,878,10007]"
9697,"[1772,318,1043,319,7952,11,5293,393,5859,9293,11,281,2230,481,307,925,284,2800,262,2524,4870,284,4781,340,13,1002,9934,318,407,1744,11,281,2230,481,307,925,284,2800,262,2524,4870,338,5797,329,9934,13,1002,9934,318,407]"
9700,"[2625,28341,5657,13,4852,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,4852,1,3670,2625,50232,16408,6117,5320,50232,16408,6117,3556,64,12240,7146,29,198,27]"
9701,"[4038,1321,878,8218,656,257,5001,4381,13,1002,262,4038,852,8155,318,284,307,2087,284,281,7083,393,7083,18215,11,340,318,262,16456,338,6195,14130,284,5004,262,2161,1799,286,597,9723,3224,393,18677,25684,13,198,198,19618,198,198]"
9706,"[198,27,28112,796,2559,855,47140,3528,6234,5657,796,2559,855,14610,198,27,64,2597,2625,28341,7065,1,1398,2625,34021,30575,22039,64,13291,25698,48267,12,28341,5657,5320,50232,16408,2318,3556,64,12240,7146,29,198,27,28112,14272,12,11299,46904]"
4435,"[18310,42815,11,7102,24302,18310,32552,3525,6234,6375,25401,41260,9399,22904,3525,13,3268,8779,37286,317,30320,35613,6375,6006,12203,3963,15529,13558,3398,337,23261,12576,357,1268,39149,2751,16652,12576,6375,4810,3185,7112,2767,13153,337,23261,12576,50,8,3268]"
9710,"[220,16410,720,76,69,6624,46866,3,16,11405,1332,532,77,17971,10943,16254,62,46700,1546,1,2361,60,8614,2555,198,220,220,220,611,1332,532,77,17971,10943,16254,62,46700,1546,8172,788,198,220,220,220,220,220,1339,720,10943,16254]"
4433,"[447,247,318,287,21243,355,262,2033,286,9377,3612,9066,416,262,5940,287,262,5114,526,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
9711,"[57,56,41,39,57,75,31522,45,40842,1495,56,41,38,24,1789,53,73,67,39,37371,41,21713,88,56,17,24831,36020,53,88,53,9419,15,65,18,1921,198,197,3838,38,5247,42,36208,8141,15,42,4,18,35,4,18]"
9714,"[29506,25552,357,1268,39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,198,1635,21090,50,6375,49254,26,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,23255,49,8577,24131,8,29630,36,5959]"
9683,"[17,56,40,1677,33,48,447,251,198,198,2,25,11485,14,10677,14,9019,14,12417,13,9019,13,71,25,24,198,19662,312,366,4550,257,649,1448,1,198,19662,2536,366,3123,73,1031,67,129,118,783,128,227,22848,8957,1]"
4395,"[197,464,2029,6634,4003,290,428,7170,4003,2236,307,3017,287,477,198,1003,197,22163,444,393,8904,16690,286,262,10442,13,198,1003,198,1003,197,10970,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788]"
4526,"[5357,42437,37760,5883,3525,6234,11,45886,16876,198,1635,3336,27975,38162,9947,49707,14418,33930,9348,1677,5984,29817,1961,3963,3336,28069,11584,25382,3963,13558,3398,29506,11879,13,220,198,1635,220,198,1635,15069,357,66,8,8309,12,5539,4196,3457,13]"
4528,"[393,7719,3186,10944,422,198,1635,428,3788,1231,2176,3161,3194,7170,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,198,1635,366,1921,3180,1,5357,15529,7788,32761,6375,8959]"
9540,"[327,11682,50125,341,25,198,32,1802,12,4122,7468,286,262,1241,286,8722,286,262,327,11682,1781,318,2810,878,1332,1110,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
9546,"[28119,1,2196,2625,16,13,16,1,35555,5907,2625,4023,1378,2503,13,86,18,13,2398,14,11024,14,21370,70,1,279,12,312,2625,4310,2425,1,3918,2625,13812,25,2512,26,22039,6978,6070,12,25135,2625,13159,22570,1,288,2625,44]"
4609,"[220,220,220,220,220,220,220,220,1279,9600,5988,2625,40792,23877,229,7,163,106,222,163,253,98,48304,16725,6001,2625,1238,1,12351,2625,5450,1378,1477,446,654,79,1456,13,26518,13,952,14,1477,13109,62,26518,62,952,14,1477]"
4607,"[2265,1280,290,1695,284,2687,13,887,287,1502,284,2555,1804,523,11,356,761,534,1104,13,775,2897,257,4996,286,2842,329,674,7183,284,1104,514,11,422,1277,10976,284,2041,35675,290,3608,20813,851,290,790,1310,1643,5419,13,6952]"
