Example ID,Suffix Guess
6295,"[50163,3336,27975,38162,9947,49707,14418,6375,27342,9865,3843,20673,9348,43031,19146,7473,15529,42242,11,198,1635,3268,17931,23988,11,19387,25256,1847,11,38846,11,7788,3620,6489,13153,11,6375,7102,5188,10917,3525,12576,29506,25552,357,1268,39149,2751,11,198]"
6310,"[10913,2751,12529,13,3268,8005,49261,50163,3336,27975,38162,9947,49707,14418,6375,27342,9865,3843,20673,9348,43031,19146,7473,15529,47666,3955,11,29506,25552,6375,25401,201,198,9,43031,25382,11,7655,2767,16879,3268,3537,40282,3963,27342,10659,11,309,9863,6375]"
10058,"[4091,262,22961,201,198,2235,12892,263,3611,5094,13789,329,517,3307,13,201,198,2235,201,198,2235,15069,357,66,8,5472,11,2211,11,18650,290,14,273,663,29116,13,1439,2489,10395,13,201,198,2235,201,198,2235,2297,396,3890,290]"
8685,"[11708,37702,14094,10267,20520,28,81,26,72,58,81,22241,72,58,81,60,15886,8818,39893,198,220,357,72,58,81,4083,80,28,72,58,81,4083,80,15886,21737,737,14689,7,853,2886,8,5512,72,58,81,4083,75,28,16,9]"
8683,"[258,681,270,287,2322,37623,378,11555,270,1658,325,269,359,388,288,349,382,304,84,31497,5375,9242,64,1582,72,2541,13,18181,23365,264,600,1609,64,721,265,6508,312,265,265,1729,386,738,11,264,2797,287,10845,8957,45567,1163]"
13760,"[13,9564,45,1467,19048,642,2075,35534,357,2213,4980,355,20054,301,12618,11302,6168,4912,8,9564,45,1478,43336,642,6420,25264,16400,290,257,27049,17917,329,11302,6168,13,27049,17917,25,20054,301,12618,2097,11,718,12,940,22724,8474,11,3250]"
2865,"[1949,284,2962,319,262,1593,3404,1165,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1209,"[287,14033,290,1171,2316,13,3175,5908,2067,465,3451,355,257,7533,9095,379,383,17193,557,81,290,4983,355,262,7533,338,5464,12,259,12,17351,290,4640,9920,422,12923,284,9768,13,554,9768,11,339,3888,284,262,4842,3825,3782,13]"
2864,"[1635,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,198,1635,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,15986,198,1635,13954,48778,1961,13,3268,8005,49261]"
8680,"[53,56,4178,50,5064,68,42,16,67,38,76,41,3861,2584,27399,7801,17184,70,2624,46,76,52,66,1383,22,261,18,18276,67,70,19,33906,10,47,76,2257,82,89,14,42,3104,85,17457,36,73,71,19,84,1,3272]"
10066,"[4528,6927,18242,329,2625,12947,5320,5188,31315,3556,18242,29,198,27,15414,2099,2625,42503,1,4686,2625,42503,1,1988,2625,42503,1,11037,198,27,15414,2099,2625,9122,3524,1,4686,2625,12947,1,319,12976,2625,37495,25,12947,14253,13,2202,17563]"
1205,"[1695,284,2687,13,887,287,1502,284,2555,1804,523,11,356,761,534,1104,13,775,2897,257,4996,286,2842,329,674,7183,284,1104,514,11,422,1277,10976,284,2041,35675,290,3608,20813,851,290,790,1310,1643,5419,13,6952,345,13,198]"
1204,"[198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1203,"[262,45157,1431,347,10305,13789,357,3826,27975,45761,13,21800,737,198,201,198,2,1002,428,2393,318,3017,351,584,2723,11,3387,751,340,994,25,201,198,2,220,532,383,2723,11,393,663,20203,11,1276,307,11971,739,262,22961,38644]"
6304,"[30548,378,393,4306,779,340,11,2845,355,5734,10431,287,10213,351,262,17637,286,5765,13,198,198,5492,3465,326,428,3053,4909,1321,326,318,15279,393,21929,290,815,407,307,16404,284,2368,4671,11,2035,3264,393,2884,3053,11,1231,262]"
8678,"[42881,27564,2043,6234,11,15529,34764,11015,198,12429,6375,7102,49828,11053,3963,37977,2538,13,220,220,4377,2438,2716,739,428,1430,318,198,12429,2810,366,1921,3180,1,351,262,4547,326,262,7035,11,220,220,220,31936,198,12429,1577,262,826]"
12750,"[198,1174,198,1174,3336,337,23261,12576,50,15986,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,198,1174,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,198,1174,34482,3398,1565,5603,25382]"
10078,"[11019,120,198,198,32,19751,318,257,1402,1366,2393,4624,319,534,3335,284,1037,2614,786,534,2691,1998,13,775,779,777,14746,284,787,674,3052,670,517,6840,290,284,3359,25210,326,389,3519,284,534,15387,13,6914,21699,1222,13872,284]"
3603,"[1911,220,3268,8005,49261,50163,3336,37195,20673,198,2,6375,27975,38162,9947,367,15173,4877,9348,43031,19146,7473,15529,42242,11,3268,17931,23988,11,198,2,19387,25256,1847,11,38846,11,7788,3620,6489,13153,11,6375,7102,5188,10917,3525,12576,29506,25552]"
3604,"[198,2,47783,2751,42881,27564,2043,6234,11,15529,34764,11015,3963,34482,3398,1565,5603,25382,11,198,2,376,46144,7473,317,16652,2149,37232,33079,48933,11,1195,10080,2767,12964,41,21414,10979,6375,44521,12,1268,10913,2751,12529,13,198,2,3268,8005]"
1192,"[423,44635,284,1414,86,5691,11,9352,5359,11,290,6481,15774,14,600,81,11350,8560,11,356,423,1464,4030,9634,67,2265,1280,290,1695,284,2687,13,887,287,1502,284,2555,1804,523,11,356,761,534,1104,13,775,2897,257,4996,286]"
10084,"[3544,14746,13,2750,8282,284,779,428,3052,1231,5609,534,6444,2163,393,7694,397,14746,6460,356,481,7048,326,345,389,3772,284,2453,14746,319,428,3052,13,1114,517,1321,766,674,14746,2450,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
6299,"[38865,62,34,7036,31098,63,2163,318,635,2810,284,7139,4277,10064,13,198,198,492,4808,1733,12,1186,563,12,2536,2397,444,12,259,12,29412,25,198,198,13290,2397,444,287,11361,198,19351,198,198,464,1058,9078,25,7890,25,63]"
6298,"[3161,3194,7170,13,198,198,43559,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,198,6981,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,198]"
6260,"[318,257,5313,2524,326,857,407,1487,663,8216,1912,319,11533,393,1716,6110,13,770,966,550,890,2084,3724,11,475,783,340,338,2861,1642,757,13,383,966,318,428,25,2147,1838,2565,319,1439,22248,35,25252,345,389,1642,340,11]"
10055,"[47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,198,2,7788,32761,6375,8959,49094,11,47783,2751,3336,34482,3398,1565,5603,25382,7473,198,2,33079,48933,13,3268,8005,49261,50163,3336,37195,20673,6375,27975,38162,9947]"
13482,"[20015,236,28156,222,20998,239,17312,235,27950,94,161,240,234,10310,248,27950,94,26344,249,161,119,118,164,229,103,32432,109,32432,98,43291,38184,223,163,101,233,16764,17312,105,23877,229,20015,233,163,119,235,12859,228,17312,231,17739]"
1156,"[364,351,19358,460,651,6829,22534,428,4429,338,15915,5094,47115,9220,416,27390,262,4429,351,262,1321,5610,2174,13,20396,393,4786,11270,284,262,28969,286,262,15915,338,2691,1171,2393,1080,815,307,7924,284,262,15915,379,807,3459,12,18182]"
6180,"[262,32129,1720,329,257,9014,1479,286,3877,1626,1542,1528,286,14507,357,273,11,611,326,318,407,1744,11,1441,262,1720,329,257,12929,737,4222,3465,25,383,1708,2585,466,407,1249,262,18777,425,14607,19572,286,262,366,3605,290,21958]"
10183,"[1635,220,22961,3611,5094,13789,329,517,3307,13,198,1635,198,1635,220,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1635,220,1863,351,428,670,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791,13,2398,14,677]"
3674,"[198,1635,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,198,1635,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,198,1635,34482,3398,1565,5603,25382,11,376,46144,7473,317]"
1117,"[17116,1276,6901,257,14497,2128,3704,286,5654,2267,351,1366,326,6971,262,13242,13,8170,6800,1276,423,587,5952,7805,24882,11,351,5035,6973,11,30330,11,290,6291,10620,13,383,13242,1276,307,7428,20431,1912,319,262,1366,5545,13,198,198]"
6178,"[1262,257,198,220,9518,2196,286,9195,19875,17,326,318,11670,351,2196,513,13,17,13,17,286,262,198,220,9195,19875,17,6082,13,220,628,220,1279,7146,4686,2625,5898,263,5320,198,220,220,220,43925,7560,416,1279,64,13291,2625]"
8637,"[12892,263,3611,5094,13789,198,1635,2196,362,13,16,1863,351,428,1430,26,611,407,11,3551,284,262,3232,10442,198,1635,5693,11,3457,1539,6885,14021,3530,11,19383,22343,11,6182,11,8779,657,2481,940,12,1485,486,11,4916,13,198]"
2831,"[290,1695,284,2687,13,887,287,1502,284,2555,1804,523,11,356,761,534,1104,13,775,2897,257,4996,286,2842,329,674,7183,284,1104,514,11,422,1277,10976,284,2041,35675,290,3608,20813,851,290,790,1310,1643,5419,13,6952,345,13]"
12307,"[11050,3486,16437,19387,13,5357,42437,27342,9865,3843,20673,198,1635,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,198,1635,40880,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376]"
6160,"[5094,13789,329,517,3307,13,9466,198,198,2,361,358,891,327,6965,62,39,62,198,2,13086,327,6965,62,39,62,198,198,2,361,4299,11593,66,9541,9541,198,1069,759,366,34,1,1391,198,2,32088,198,198,15211,10097,32284]"
6159,"[11998,11,2806,15949,11,4889,22223,11,12896,11,44079,11,9440,5653,18562,8476,11,6682,304,499,11,7868,304,499,11,383,3596,41956,11,13272,11,16205,290,220,198,28925,8549,11,4333,11,34864,11,22971,11,383,4333,3779,1723,12516,11]"
2111,"[3963,42715,42865,796,2559,14610,198,27,28112,29335,855,33303,3963,347,29089,2662,47140,33,1503,29335,28,14610,198,27,7146,1398,2625,22487,30575,22039,64,1438,2625,28341,5657,62,22487,5320,198,27,28112,220,220,14610,198,3556,64,6927,64,13291]"
12741,"[201,198,2,23340,481,307,6157,13,42755,7118,460,307,1760,287,257,6856,201,198,2,835,416,4634,20582,13252,62,49864,15037,2849,290,20582,13252,62,7206,20032,17941,15940,284,21560,201,198,2,290,8005,11,8148,13,201,198,201,198]"
10208,"[663,22347,32590,444,36475,8671,29,198,27,8671,9647,2625,1270,39658,10548,2625,16159,22039,64,13291,2625,2213,36920,5558,13,6494,5320,2898,36920,5558,3556,64,12240,8671,29,198,27,8671,9647,2625,1270,39658,10548,2625,3506,22039,7146,10548,2625,3506]"
6153,"[2751,11,42881,27564,2043,6234,11,29506,25552,7473,406,18420,3963,21090,54,8267,6375,201,198,438,30936,44934,47,1961,8,45886,16876,12887,21515,9348,1677,5984,29817,1961,3963,3336,28069,11584,25382,6375,201,198,438,19644,36,3824,1961,412,10554,1137]"
10211,"[1919,11,17290,11,290,6467,2428,13,770,19300,257,705,22043,779,6,286,597,884,33696,2587,355,2810,329,287,2665,16226,286,262,1294,15069,3854,13,554,10213,351,11851,1596,471,13,50,13,34,13,7275,16226,11,262,2587,319,428]"
10214,"[1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,198,1635,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,198,1635,34482,3398,1565,5603,25382,11,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913]"
2824,"[416,34817,262,8617,2029,290,6330,606,351,262,4003,201,198,1635,290,584,8617,7763,287,428,13789,13,1002,345,466,407,12233,262,201,198,1635,8617,2029,11,257,17800,743,779,534,2196,286,428,2393,739,201,198,1635,2035,262,4904]"
3695,"[261,37073,11998,9455,11,6401,11256,620,43120,11,3442,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
6152,"[741,12735,11,691,284,423,262,3663,284,670,607,5536,379,11448,27791,13,198,198,25354,416,198,198,464,10480,5018,9983,198,198,464,10480,5018,318,262,18256,10131,286,1907,12,820,1321,284,3296,11,2056,11,43381,11,8486,11,8486]"
3697,"[2149,37232,33079,48933,13,4091,262,22961,12892,263,3611,5094,13789,329,517,198,1635,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,12892,263,3611,5094,13789,198,1635,1863,351,428,3788,26,611,407,11,766,1279,4023]"
1094,"[3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,198,220,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,198,220,34482,3398,1565,5603,25382,11,376,46144,7473,317,16652,2149,37232,33079]"
12951,"[355,484,389,9387,739,262,2846,286,262,22961,3611,5094,13789,13,2102,11,2368,4671,389,407,4497,329,262,2695,286,262,26806,484,14983,13,198,198,464,440,3697,3052,318,12007,319,257,3052,13232,416,4946,24060,10483,594,13,383,440]"
8624,"[198,1003,10944,422,428,3788,1231,2176,3161,3194,7170,13,198,1003,43559,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,5357,15529,198,1003,6369,32761,6375,8959,49094,34764,11015,11,47783]"
3671,"[3954,5849,18152,0,198,198,34,18055,7820,198,198,1135,779,14746,284,1037,787,428,3052,1365,11,284,2987,674,2594,290,329,8560,4959,13,921,460,2193,517,546,674,779,286,14746,290,1487,534,6444,6460,287,1502,284,3368,14746,416]"
6189,"[597,1321,30760,416,326,2151,25,357,16,8,326,318,257,198,36313,7914,1321,1700,290,318,416,428,6770,1321,13720,257,1048,326,318,198,1662,2151,284,262,19284,11,584,621,1321,7368,287,2547,64,1248,7,65,5769,16,8,832]"
6191,"[12,66,853,292,12,4598,12,7959,2840,12545,30487,1875,3673,64,523,4679,17492,272,50041,390,269,853,64,3556,64,6927,1671,1220,6927,64,13291,796,366,5450,1378,2503,13,7959,2840,12545,13,2398,14,14036,14,23344,14,2919,14,1157]"
3638,"[3161,3194,7170,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,198,1635,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390]"
6248,"[17142,18215,286,198,29296,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,198,16630,52,3611,5094,13789,329,517,3307,13,198,198,1639,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,24176,351]"
7502,"[705,3467,198,220,347,43312,1391,1729,28920,796,657,26,1782,3467,198,220,1391,1729,28920,62,4868,796,352,26,530,62,273,62,3549,62,27190,62,6615,796,352,26,1782,3467,198,220,1391,1729,28920,62,4868,796,657,26,530,62]"
10138,"[109,12859,104,17312,253,165,247,238,17739,235,164,112,96,20015,119,21410,164,106,116,20998,107,39355,237,164,106,106,3556,64,29,171,120,234,164,233,98,43291,38519,10310,118,165,94,114,32849,101,26344,228,171,120,234,46237]"
8653,"[1600,1217,11,366,50015,14409,284,1306,2482,2581,4943,198,197,92,198,197,7783,198,92,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
1148,"[265,534,3038,8,597,1568,2196,13,198,198,1212,1430,318,9387,287,262,2911,326,340,481,307,4465,11,475,42881,15529,34764,56,26,1231,772,198,1169,17142,18215,286,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079]"
7510,"[6234,357,31553,1797,5446,6234,1400,13,1395,24376,24376,8,26720,9348,25334,30339,1961,16034,3336,360,3824,42446,3963,39537,5883,1137,49254,11050,42815,2751,5390,3069,12,39274,352,12,7410,12,39,3698,47,12,37,4470,357,40064,12,22,30540,8]"
3650,"[355,39197,11,2888,286,3085,481,307,17600,286,597,8563,326,5091,13,198,198,464,26251,326,345,787,743,407,2872,262,3918,286,262,2656,11,523,3387,4155,326,345,1577,514,3884,329,884,2458,11,611,3306,13,383,1708,3884,481]"
7514,"[15370,287,597,1296,393,416,597,1724,11,1771,7914,393,12370,11,783,1900,393,994,1437,637,15646,11,1231,262,4911,3194,7170,286,262,9991,13,198,198,1212,318,257,670,286,10165,13,28531,11,3435,11,4113,11,2995,11,290,10207]"
10149,"[290,50142,284,6050,597,6695,13,10127,345,447,247,260,2045,329,3988,4568,329,3988,290,50142,393,3988,4568,287,262,6518,329,3988,11,356,447,247,303,1392,345,5017,13,198,198,2215,345,6128,379,14199,25526,871,356,779,674,898]"
2105,"[2810,284,4727,534,7429,284,262,2683,2029,13,921,743,635,2291,3224,3651,329,262,1772,11,1390,4786,546,10668,9207,11,2267,14458,11,393,9207,14458,13,357,5492,9516,534,2423,355,281,18231,611,340,21695,1160,11,830,3435,8,198]"
12744,"[262,17142,18215,286,34482,3398,1565,5603,25382,393,376,46144,7473,317,201,198,1635,16652,2149,37232,33079,48933,13,220,4091,262,22961,3611,5094,13789,329,517,3307,13,201,198,1635,220,201,198,1635,921,815,423,2722,257,4866,286,262,22961]"
10160,"[2154,8172,198,15211,2638,1378,13297,13,785,9466,198,13297,62,38200,14094,62,312,796,366,38,13153,13,32,41,25922,13,22,13,15,32,21,8172,198,15211,2638,1378,2503,13,13297,13,785,9466,198,15211,14610,198,3556,12048,29,198]"
10161,"[4465,11,475,201,198,1635,42881,15529,34764,56,26,1231,772,262,17142,18215,286,201,198,1635,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,22961,201,198,1635,3611,5094,13789,329,517,3307,13,201]"
2108,"[6927,12626,29,15878,82,3556,12626,6927,12626,1398,2625,8658,12915,5320,5,77,24145,26,3556,12626,12240,6888,1159,29,201,198,27,2213,29,201,198,27,400,1398,2625,4033,5962,1,8354,2625,4033,5320,5841,7483,290,5994,3556,400,29,201]"
10165,"[5230,8435,357,6101,1267,9405,11,2099,286,6444,11,4455,4809,32549,357,33086,10612,3128,14,2435,17977,11,9759,14,37023,5468,11,290,1271,286,25785,284,16602,11257,11,21766,262,2524,11,48487,11,449,1539,564,250,11708,30437,45305,25,317]"
1132,"[2846,286,262,22961,12892,263,3611,5094,13789,355,198,1635,220,3199,416,262,3232,10442,5693,26,2035,2196,362,13,16,286,198,1635,220,262,13789,11,393,357,265,534,3038,8,597,1568,2196,13,198,1635,198,1635,220,1168,10652,7020]"
10166,"[785,318,407,4497,329,290,857,407,1011,5798,329,597,2695,11,9922,11,2882,640,393,584,6608,9066,393,1695,319,262,2368,12,10608,512,9597,13,198,198,1135,423,587,18043,329,9262,290,423,28291,3487,4560,355,2582,355,356,11169]"
10167,"[743,1239,766,674,8119,6831,286,1705,3923,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
3661,"[11,24060,3672,11,24060,7857,11,21087,5216,454,11,29521,5216,454,11,3806,1370,5216,454,11,7282,5216,454,11,27059,11,33857,291,11,4698,1370,11,12282,11,21589,55,11,21589,56,11,1338,4092,11,42375,11,15443,10258,11,3806,1370]"
3662,"[31,48999,930,491,705,32,12,57,6,705,64,12,89,6,930,491,705,64,12,89,6,705,64,12,89,6,930,491,705,32,12,57,6,705,64,12,89,6,930,491,705,64,12,89,6,705,64,12,89,6]"
13355,"[12576,29506,25552,6375,15529,29506,25552,25003,15821,36,5959,15731,16724,2751,16034,198,1635,406,18420,3963,23210,11,42865,6375,4810,19238,29722,11,7655,2767,16879,3268,3537,40282,3963,27342,10659,11,399,7156,43,3528,18310,198,1635,6375,25401,309,9863,40]"
6196,"[2785,284,447,251,828,2138,621,262,3616,564,250,27238,447,251,11,543,1724,564,250,1462,651,284,447,251,13,15298,11,262,2456,564,250,17256,11,447,251,564,250,8201,11,447,251,290,564,250,42813,447,251,1612,564,250]"
8657,"[319,1583,13,32035,17027,338,4130,11,467,284,25,2638,1378,2503,13,75,29578,17027,13,785,14,14036,14,198,198,1532,345,389,649,284,262,4130,11,345,460,1051,510,994,25,2638,1378,2503,13,75,29578,17027,13,785,14,14036]"
