Example ID,Suffix Guess
4025,"[11,2810,326,198,1635,345,635,1826,11,329,1123,6692,4795,8265,11,262,2846,290,3403,286,198,1635,262,5964,286,326,8265,13,1052,4795,8265,318,257,8265,543,318,407,198,1635,10944,422,428,3788,13,1002,345,13096,428,3788,11]"
10395,"[2188,13,4666,289,16,25,21,67,34382,66,10,22,86,14,20,7252,51,346,14,82,21,64,50,4426,45,85,14,87,49,42,14,64,15,80,32,72,45,24,56,89,18,67,41,24,46,89,41,65,47,3365]"
10359,"[198,2,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,201,198,2,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,22961,3611,201,198,2,5094,13789,329,517,3307,13,201,198,2,201]"
10355,"[7929,27433,317,43795,25,3827,4101,4,286,262,8070,21527,6426,2058,422,9173,1104,523,356,1394,340,1479,0,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
4074,"[36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,198,6981,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,198,3955,49094,34764,11015,3963,34482,3398,1565,5603]"
4072,"[1912,319,9109,422,860,2678,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10324,"[8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,15986,13954,48778,1961,13,3268,8005,49261,50163,3336,27975,38162,9947,49707,14418,6375]"
4069,"[983,711,13,1318,318,645,761,284,11767,534,21631,78,5172,3393,706,340,468,587,19000,13,4222,3465,635,198,5562,19000,21631,78,15824,466,407,6646,4079,262,4036,5442,21631,78,15824,286,597,2691,983,290,466,407,6646,6053,351,2687]"
10326,"[220,10944,422,428,3788,1231,2176,3161,3194,7170,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,44746,5357,27342,9865,3843,20673,7559,1921,3180,7061,5357,198,1635,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626]"
4065,"[11,356,1265,326,345,2148,257,1790,7322,12059,262,2458,925,357,3919,1342,621,642,2456,828,351,6189,12988,2035,262,2656,393,257,11080,4866,286,262,15556,17116,13,198,198,1135,481,635,2421,257,2393,4478,262,33315,290,534,9109,284]"
4042,"[3556,11487,29,198,3556,7146,29,198,3556,7146,29,198,27,7146,1398,2625,5458,5320,198,27,7146,1398,2625,7839,62,71,600,5320,198,27,71,19,29,8585,3556,71,19,29,198,27,79,29,50,21287,74,318,257,2891,15813,329]"
4061,"[2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,198,34764,11015,3963,34482,3398,1565,5603,25382,11,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913]"
10344,"[14701,1478,11,1400,13,718,11,9788,13,1105,1157,12,1065,1558,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
4056,"[42881,34764,56,3963,15529,509,12115,11,412,10554,1137,198,1635,7788,32761,6375,8959,49094,11,5357,3486,16437,15698,17513,13954,48778,50,11096,13558,3398,34764,11015,11,198,1635,47783,2751,42881,27564,2043,6234,11,15529,34764,11015,3963,34482,3398,1565,5603]"
4052,"[50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
4051,"[21,69,23,14815,56,16,89,33866,14,28202,54,75,19,56,48,77,16,87,17,73,89,57,76,80,79,4177,88,16,56,1795,1533,16,52,17,47,79,10872,45,14,13909,71,43,71,87,54,17,73,65,32,84]"
10352,"[220,220,220,220,220,220,220,1782,201,198,201,198,220,220,220,220,220,220,220,1441,366,8172,201,198,220,220,220,1782,201,198,201,198,220,220,220,11900,220,201,198,220,220,220,220,1635,383,2438,2174,3544,257,3218]"
10354,"[2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,49254,26,198,9,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,23255,49,8577,24131,8,29630,36,5959,7257,2937,1961,5357,6177]"
4060,"[351,530,393,517,2779,8985,2884,45649,319,262,2651,290,9575,6117,13,383,2651,2792,357,273,866,2792,8,10229,284,262,6946,2792,422,262,2779,8985,284,262,30237,11,290,262,9575,2792,357,273,28996,676,8,10229,284,262,6946,2792]"
10396,"[28341,5657,13,4852,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,4852,1,3670,2625,50232,16408,6117,5320,50232,16408,6117,3556,64,12240,7146,29,198,27,64]"
4004,"[286,4196,3457,1539,6823,287,262,471,13,50,13,290,584,2678,13,1439,10154,286,428,3989,389,10673,4196,3457,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10402,"[160,122,249,162,249,112,13783,248,21410,164,121,107,20015,35050,101,94,161,251,245,164,106,122,164,106,94,171,120,234,32573,246,17312,231,31660,12859,249,162,249,112,13783,248,21410,164,121,107,20015,35050,101,94,161,251]"
10418,"[6,20251,1737,14754,4576,1730,3722,3427,4479,338,4039,11435,49194,13145,4643,39891,38863,5667,2184,1395,489,382,3530,11,3576,11,1578,7526,11,3945,2579,11,13130,13,15862,14,51,26730,5616,4244,5390,17513,337,3698,38526,8428,11435,32265,82,3576]"
10424,"[1398,2625,8726,1,13291,2625,8645,1352,13,6494,2,24396,12,22179,4480,25512,1352,62,8841,25,10100,13,6494,2,12708,25,4,68,4,64,15,4,330,4,24,65,1,3670,2625,5990,31000,284,428,6770,5320,20786,4654,3152,19117,1352]"
3961,"[2618,29,198,3556,11487,29,198,27,79,6927,64,13291,2625,9630,13,6494,5320,7282,284,6376,3556,64,12240,79,29,198,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10425,"[50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10428,"[12947,5320,5188,31315,25,3556,18242,29,198,27,15414,2099,2625,5239,1,4686,2625,12947,1,1988,2625,12947,1,10058,2625,47730,5320,198,27,15414,2099,2625,42503,1,4686,2625,42503,1,1988,2625,42503,1,10058,2625,47730,5320,198,3556,18242,29]"
3957,"[326,779,286,2651,12,11534,6299,743,407,307,29105,286,1728,4036,2482,13,383,6754,1366,3017,287,428,2650,389,4762,284,307,9314,475,356,2314,19832,345,428,1366,481,307,7187,2402,663,2650,290,597,779,286,884,1366,318,4361,2426]"
3966,"[17,57,15,67,17,37,88,57,48,15199,57,38,24,72,57,16811,41,65,48397,77,57,53,41,75,56,18564,20,535,297,47,17922,88,37,12261,6089,55,79,37,48,16,14529,41,31688,52,68,41,89,83,18,55]"
10435,"[7686,355,880,355,13662,262,3502,1964,1561,2523,18309,329,4332,3195,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10440,"[3597,11,3788,198,2,9387,739,262,13789,318,9387,319,281,366,1921,3180,1,29809,1797,11,198,2,42881,34764,11015,6375,7102,49828,11053,3963,15529,509,12115,11,2035,4911,393,17142,13,198,2,4091,262,13789,329,262,2176,3303,15030,21627]"
3946,"[764,9019,12,411,13821,12,28144,1391,3359,25,23108,26,1782,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10441,"[8060,24147,6118,2846,290,3403,532,9808,287,257,649,4324,393,7400,13,311,2575,853,274,290,3224,4530,743,4174,329,8440,284,471,13,50,13,9405,2884,2097,1659,3237,22248,13,785,930,7257,25,16402,8315,860,3829,1495,11,10346,11]"
3944,"[30585,99,30266,98,21410,163,236,107,161,95,225,161,240,234,23877,108,165,110,250,163,100,107,161,23329,21410,30585,106,27950,102,171,120,234,10310,118,28156,222,20998,239,38519,164,113,252,164,113,237,163,97,122,44293,118]"
10442,"[393,7719,3186,10944,422,428,3788,1231,198,1635,2176,3161,3194,7170,13,198,1635,220,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,198,1635,5357,15529,7788,32761,6375]"
3942,"[11050,3486,16437,19387,13,5357,42437,27342,9865,3843,20673,198,1635,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,198,1635,40880,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376]"
10436,"[40,561,588,284,3328,262,10273,304,12,10827,9291,543,3407,6685,290,2995,422,1973,262,13837,9957,6289,5556,1830,290,2872,3136,319,13837,422,1973,262,3482,290,7517,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
3971,"[290,1695,284,2687,13,887,287,1502,284,2555,1804,523,11,356,761,345,284,4177,46,454,2897,290,1394,262,2524,11,1390,262,8033,286,1479,2695,326,345,779,790,1110,11,318,2426,284,1728,3224,2846,13,6952,345,329,534,3767]"
3972,"[4877,5357,27342,9865,3843,20673,366,1921,3180,1,5357,198,31827,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,198,16279,32506,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232]"
3973,"[4478,262,2989,2482,357,20225,416,4277,8,14610,198,27,7146,4686,2625,5653,3679,25468,27703,5320,198,27,39621,12351,2625,37495,25,19382,7,15,16725,5739,20192,2625,15,1,220,198,220,220,220,220,220,220,220,1438,2625,5653,3679,25468]"
3996,"[40,14,20,42372,89,2998,89,9693,33,405,39,85,27912,65,44,80,17034,6435,53,87,42,38,486,16993,40,10,32,16,74,38,18,36,41,37,70,1383,80,57,21062,330,73,38,1157,37,993,88,57,14,964,62]"
3995,"[17405,1148,262,17116,14497,2128,11,290,466,262,1366,1104,262,13242,30,198,198,464,17116,1276,6901,257,14497,2128,3704,286,5654,2267,351,1366,326,6971,262,13242,13,8170,6800,1276,423,587,5952,7805,24882,11,351,5035,6973,11,30330,11]"
10405,"[12,1078,7657,5320,8738,3556,12626,29,36475,12626,6927,12626,1398,2625,4906,12,12683,1300,5320,1222,81,3258,26,1391,19182,27,12626,1398,2625,12683,1300,12,1078,7657,5320,5,2528,26,51,5,13655,26,92,3556,12626,12240,12626,12240,71,19]"
3993,"[290,14,273,13096,198,340,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,262,3232,10442,5693,11,2035,2196,513,286,262,13789,13,628,19839,51,318,9387,287,262,2911,326,340,481,307,4465,11,198,475,42881,15529,34764]"
10406,"[2625,12683,1300,12,1078,7657,5320,8738,3556,12626,29,36475,12626,6927,12626,1398,2625,4906,12,12683,1300,5320,1222,81,3258,26,357,8056,27,12626,1398,2625,12683,1300,12,1078,7657,5320,8738,3556,12626,22330,649,27,12626,1398,2625,12683,1300,12]"
3988,"[597,8563,393,267,8481,287,262,1321,2810,393,198,1635,4306,7763,24028,13,198,1635,198,1635,8005,34764,56,5357,13954,48778,1137,3963,15529,509,12115,2236,307,30816,355,198,1635,30363,393,28267,1635,15529,25401,34764,56,11,1635,11342,2043,2751]"
3987,"[8189,29,5,77,24145,26,259,1398,198,27,8189,6927,64,13291,2625,40720,40720,40720,40720,785,14,30887,3289,2375,332,14,433,47,541,4470,14,5159,5124,541,8927,13,6494,1,3670,2625,4871,287,401,13,30887,3289,2375,332,13,433]"
3986,"[4130,2426,284,262,9949,900,6071,24028,13,921,1833,326,597,3651,345,1281,389,2839,26,4361,11,345,389,14084,37978,11,4556,345,389,262,2560,393,10435,4639,286,281,35101,8319,11,284,17624,597,3651,284,5911,3511,13,1215,23406,287]"
3985,"[3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,20379,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,20379,376,46144,7473,317,16652,2149,37232,33079]"
10407,"[393,2446,5447,287,262,2393,13,5740,326,262,4823,743,407,3994,477,777,201,198,2,5499,393,5050,13,6906,319,262,4634,286,262,468,62,67,23536,5235,3038,13,201,198,2,4091,2638,1378,2503,13,41791,13,2398,14,43776,14]"
3981,"[7257,2937,1961,5357,6177,15529,198,10970,15513,3963,43031,25382,11,7655,2767,16879,3268,27342,10659,11,19269,18379,43031,25382,11,6375,309,9863,198,7,1268,39149,2751,399,7156,43,3528,18310,6375,25401,54,24352,8,5923,1797,2751,3268,15529,34882,16289]"
3980,"[674,5508,9317,11,6373,11,393,6461,319,777,10233,393,597,584,3392,326,356,3002,11,379,674,2614,1266,26,543,11,981,3360,3199,319,674,898,9293,11,674,1388,8475,318,326,674,7183,389,7981,13,50256,50256,50256,50256,50256,50256]"
3978,"[257,640,737,383,4277,329,428,198,220,220,11507,318,807,357,5589,601,1262,4277,1168,62,7206,38865,62,9858,32761,2849,737,5740,326,198,220,220,1168,62,7206,38865,62,18601,6158,31212,460,307,973,284,4179,262,2494,379,543,1366]"
10408,"[198,197,197,197,197,1,354,971,1298,366,16,13,16,13,17,1600,198,197,197,197,197,1,274,75,600,1298,366,61,21,13,15,13,15,1600,198,197,197,197,197,1,4103,15065,12,8019,12,5589,3906,1298,366,61]"
3975,"[3788,26,345,460,17678,4163,340,290,14,273,13096,198,1635,340,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,1635,262,3232,10442,5693,26,2035,2196,362,286,262,13789,11,393,357,265,198,1635,534,3038,8,597,1568]"
4076,"[11756,4393,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
3941,"[22842,12,81,39,8226,45,16,72,31273,53,55,53,19,77,35,15,41,54,1495,77,51,14,57,71,33,71,80,20,41,51,615,70,89,2497,79,86,48,24,37,20,12562,77,461,33,89,79,7998,39,1,3272]"
10314,"[32761,6375,8959,49094,34764,11015,11,198,1268,39149,2751,11,21728,5626,40880,5390,11,3336,8959,49094,34764,11015,3963,198,29296,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,15986,198,26288,48778,1961,13,3268,8005,49261,50163,3336]"
4091,"[670,1912,319,262,10074,1735,12,1525,12,1589,287,257,2060,5888,1978,351,584,5888,7291,407,5017,416,428,13789,11,290,14983,884,257,5929,5888,11,1848,355,994,29370,2810,11,1231,2754,329,262,2029,8733,13,628,220,513,13,921]"
4192,"[33,53,56,4178,50,5064,68,42,16,67,38,76,41,3861,2584,27399,7801,17184,70,2624,46,76,52,66,1383,22,261,18,18276,67,70,19,33906,10,47,76,2257,82,89,14,42,3104,85,17457,36,73,71,19,84,1]"
4191,"[6927,12626,1398,2625,8658,12915,5320,5,77,24145,26,3556,12626,12240,6888,1159,29,201,198,27,2213,29,201,198,27,400,1398,2625,4033,5962,1,8354,2625,4033,5320,5841,7483,290,5994,3556,400,29,201,198,27,400,1398,2625,4033,5956]"
10235,"[1430,318,9387,287,262,2911,326,340,481,307,4465,11,198,1003,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1003,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,198,1003,22961]"
10237,"[220,1391,329,357,72,287,3709,8,30812,7203,59,77,4,82,4,82,796,33172,3709,58,72,4357,1312,1776,220,198,220,611,357,72,1875,657,8,30812,7203,59,77,4943,1782,6,930,3297,532,74,16,11,16,198,50256,50256]"
4181,"[1,2685,2777,4092,2625,15,1,10638,2625,42316,273,21293,3084,11,13487,5678,669,11,290,281,7468,5320,198,27,6888,1159,6927,12626,29,42316,669,3556,12626,6927,12626,1398,2625,8658,12915,5320,5,77,24145,26,3556,12626,12240,6888,1159,29]"
4180,"[23447,7343,8973,92,198,198,9,3806,286,10500,198,198,7975,286,10500,198,198,11828,25,198,198,464,2818,6087,286,9341,49198,290,13064,13,770,6576,3033,257,890,1627,290,318,3938,16566,13,632,318,925,286,257,13516,286,23938,290]"
10234,"[16,37,16,37,16,26,10369,12,17989,25,13414,67,2271,11,317,4454,11,82,504,12,2655,361,26,3124,25,13424,26,4865,12,26000,7512,25,25512,378,26,59,22039,2213,1188,570,17553,4852,7879,10548,17553,9464,38214,1,198,1]"
4179,"[14746,284,4155,345,651,262,1266,2836,1998,13,1002,345,2555,23182,262,2524,11,345,2453,428,13,921,460,1100,517,546,674,19751,2450,994,13,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256,50256]"
10245,"[487,576,22039,28112,1377,12240,32,29,198,27,38148,347,12532,1137,2625,16,1,370,2389,4221,2625,3064,39658,18671,3069,47,29266,2751,2625,18,1,18671,3069,4303,2246,2751,2625,15,1,35683,44,13153,2625,5320,198,27,5446,347,15916,3535]"
4171,"[17116,13,198,198,1532,345,423,597,4786,393,2683,546,534,17116,326,389,407,9373,287,428,4003,11,3387,3053,534,1336,3307,284,1279,489,418,5235,31,489,418,13,2398,28401,198,198,10449,345,329,534,1104,286,4946,8798,9207,286]"
4170,"[11,36732,13,785,2314,9149,1123,27860,340,18616,13,8447,11,340,447,247,82,1266,284,779,36732,13,785,33499,355,257,3599,966,878,10627,262,3918,1028,534,1524,393,9207,447,247,82,5359,290,262,749,12,49921,1321,1695,379,777]"
4169,"[4091,262,22961,198,7665,26,3611,5094,13789,329,517,3307,13,198,198,7,46115,705,565,8,198,198,7,46115,705,565,12,10459,8,198,198,7,4299,20285,305,825,23144,12,66,12,8818,357,3672,1222,2118,26498,1222,2539,1222,25968]"
4168,"[7719,201,198,1635,3186,10944,422,428,3788,1231,2176,3161,3194,7170,13,201,198,1635,201,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,5357,15529,7788,32761,6375,8959]"
4166,"[8369,287,5401,5652,706,1012,14710,406,2752,7369,319,262,11272,5502,3469,7875,284,1355,48168,798,351,2399,32619,6280,12,12915,4849,1133,284,5180,42776,290,1766,13,287,8437,24712,7875,284,1355,262,12742,286,2399,11744,4816,287,8437,42776,27433]"
4176,"[1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1003,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1003,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913,2751,12529]"
4165,"[6169,351,428,1720,318,9387,319,281,366,1921,3180,1,29809,1797,11,198,54,10554,12425,34764,11015,6375,7102,49828,11053,3963,15529,509,12115,11,2035,4911,393,17142,13,198,6214,262,13789,329,262,2176,3303,15030,21627,290,198,2475,20597,739]"
10233,"[77,6981,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,59,77,3955,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,59,77,12203,13954,48778,1961,13,3268]"
4202,"[4091,262,198,1635,22961,6708,3529,3611,5094,13789,11,2196,513,13,15,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,6708,3529,3611,5094,13789,198,1635,1863,351,27684,412,25649,3969,362,13,220,1002,407]"
4237,"[3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,8959,49094,11,47783,2751,198,1003,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,376,46144,7473,317,16652,2149,37232,33079,48933,5357]"
10192,"[1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,376,46144,198,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913]"
4232,"[1921,3180,7061,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,198,43,3955,22061,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,198,32,16652,2149,37232,33079,48933,15986,13954,48778,1961]"
4230,"[389,11378,25,22961,3611,5094,13789,11,2196,362,198,1003,355,3199,416,262,3232,10442,5693,290,12655,287,262,198,1003,2911,326,340,481,307,4465,11,475,42881,15529,34764,56,26,1231,772,262,198,1003,17142,18215,286,34482,3398,1565,5603]"
4229,"[287,3467,198,220,220,220,29568,10677,15908,8,15211,8,277,28,63,30328,366,13702,79,1,930,10081,366,82,91,61,13702,10677,67,667,5528,14,15886,1,63,7665,3467,198,220,220,220,31936,277,28,7665,3467,198,220,1658,330]"
4225,"[15821,36,5959,15731,16724,2751,198,1635,16034,406,18420,3963,23210,11,42865,6375,4810,19238,29722,11,7655,2767,16879,3268,3537,40282,3963,27342,10659,11,198,1635,399,7156,43,3528,18310,6375,25401,309,9863,40,20958,40282,11,5923,1797,2751,16289,3963]"
4199,"[3525,6234,6375,25401,41260,9399,32552,3525,6234,11,5357,7655,41119,33659,33002,15986,337,19266,5390,36592,14114,317,9677,4663,15859,4261,6158,19644,12532,2751,11,34702,26720,9348,337,23261,12576,33854,50,11,32468,2043,11053,11,6375,6374,35316,4694,14603,370]"
10200,"[20673,7559,1921,3180,7061,198,1635,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,198,1635,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,198,1635]"
4218,"[1398,2625,10755,32065,22039,7146,3918,2625,36153,12,4852,25,1478,8416,26,22039,11576,29,29584,7946,1105,1222,696,26,28591,42,1105,3556,11576,29,7359,7146,12240,7146,29,198,3556,7146,29,198,27,7146,1398,2625,7266,30575,5320,198,27,7146]"
