Example ID,Suffix Guess
1037,"[10979,3963,28932,2257,2043,37780,21090,50,6375,201,198,1003,49254,26,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,23255,49,8577,24131,8,29630,36,5959,201,198,1003,7257,2937,1961,5357,6177,15529,3336,15513,3963,43031]"
7333,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
10286,"[1,2685,39231,2625,18,1,2685,2777,4092,2625,15,1,10638,2625,17410,21293,3084,11,13487,5050,11,290,281,7468,5320,198,27,6888,1159,6927,12626,4686,2625,83,15,1,1398,2625,5275,10962,33349,22039,12626,29,3237,25458,3556,12626,6927,12626]"
13567,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
4525,"[14,1477,13,5305,59,77,6893,8107,12,10951,59,77,26224,532,69,1220,8800,14,1477,59,10782,79,1220,8800,14,1477,13,5305,1220,8800,14,1477,59,77,14,8800,14,1477,17971,31,30543,1875,1220,8800,14,1477,12,1477,320,3467]"
500,"[27,7146,1398,2625,4852,30575,22039,64,4686,2625,28341,5657,13,4852,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,4852,1,3670,2625,50232,16408,6117,5320,50232]"
12220,"[1,2685,39231,2625,18,1,2685,2777,4092,2625,15,1,10638,2625,45,7287,5016,21293,3084,11,13487,28376,6097,11,290,281,7468,5320,201,198,27,6888,1159,6927,12626,29,45,7287,38884,3556,12626,6927,12626,1398,2625,8658,12915,5320,5,77]"
4513,"[38148,347,12532,1137,2625,16,1,370,2389,4221,2625,3064,39658,18671,3069,47,29266,2751,2625,18,1,18671,3069,4303,2246,2751,2625,15,1,35683,44,13153,2625,5320,198,27,5446,347,15916,3535,1581,25698,4093,4093,5777,1,42715,2625,10962,13847]"
13940,"[318,29376,7520,11,1479,286,3877,11,284,597,1048,16727,257,4866,198,1659,428,3788,290,3917,10314,3696,357,1169,366,25423,12340,284,1730,198,259,262,10442,1231,17504,11,1390,1231,17385,262,2489,198,1462,779,11,4866,11,13096,11,20121]"
13968,"[28341,7065,5320,198,27,28112,29335,855,33303,3963,347,29089,2662,47140,33,1503,29335,28,14610,198,27,7146,1398,2625,22487,30575,22039,64,4686,2625,28341,5657,13,22487,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625]"
3510,"[2625,28341,8053,1,4686,2625,439,37724,62,28341,5657,62,4852,5320,198,27,4528,6927,64,13291,2625,40720,40720,40720,439,37724,12,77,1659,28073,13,6494,5320,3237,5,77,24145,26,9487,274,3556,64,12240,4528,29,198,3556,377,29,198]"
8183,"[7297,286,32425,8428,13,32425,8428,318,262,995,338,4387,3230,40162,1705,4086,11,4955,14771,1705,11,995,1705,11,1597,1705,11,3037,1705,11,16534,1705,11,1402,1597,1705,11,1705,21675,11,2614,9604,11,4283,1910,11,290,13584,5153,1321]"
7389,"[41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441,41441]"
180,"[15,1776,2162,6482,15853,767,1391,198,197,197,197,197,361,6482,18189,5598,1391,198,197,197,197,197,197,7783,41512,5317,5886,11125,8645,515,198,197,197,197,197,92,198,197,197,197,197,361,1312,45,67,3109,18189,300,1391,198]"
4440,"[8658,12915,5320,5,77,24145,26,3556,12626,12240,6888,1159,29,198,27,2213,29,198,27,400,1398,2625,4033,5962,1,8354,2625,4033,5320,5841,7483,290,5994,3556,400,29,198,27,400,1398,2625,4033,5956,1,8354,2625,4033,5320,17410,290]"
10096,"[9387,739,262,13789,318,9387,319,281,198,1635,220,220,220,366,1921,3180,1,29809,1797,11,42881,34764,11015,6375,7102,49828,11053,3963,15529,509,12115,11,2035,4911,198,1635,220,220,220,393,17142,13,4091,262,13789,329,262,2176,3303,15030]"
10503,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
2018,"[24798,15908,265,7,15908,16344,493,11,3108,4731,11,4235,20398,2624,8,357,8056,4049,8,1391,198,197,7785,4808,79,15,1635,26327,198,197,62,79,15,11,11454,796,30589,46745,4863,10100,7,6978,8,198,197,361,11454,14512,18038,1391]"
10843,"[1503,29335,855,14610,198,27,7146,1398,2625,4852,30575,22039,64,4686,2625,28341,5657,13,4852,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,4852,1,3670,2625]"
4208,"[13,43073,13,2398,14,677,4541,14,43,2149,24290,12,17,13,15,198,220,5299,198,220,5299,17486,2672,416,9723,1099,393,4987,284,287,3597,11,198,220,5299,3788,9387,739,262,13789,318,9387,319,281,198,220,5299,366,1921,3180]"
4003,"[4030,9634,67,2265,1280,290,1695,284,2687,13,887,287,1502,284,2555,1804,523,11,356,761,534,1104,13,775,2897,257,4996,286,2842,329,674,7183,284,1104,514,11,422,1277,10976,284,2041,35675,290,3608,20813,851,290,790,1310,1643]"
11063,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
3144,"[13153,11,6375,7102,5188,10917,3525,12576,29506,25552,357,1268,39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,49254,26,406,18420,3963,23210,11,198,1635,42865,11,6375,4810,19238,29722,26,6375,43949,44180]"
11608,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
8541,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
12068,"[27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,22487,1,3670,2625,50232,16408,6117,5320,50232,16408,6117,3556,64,12240,7146,29,198,27,64,4686,2625,28341,5657,13,22487,13,11085,808,5320,198,27,28112,220,220,14610]"
10831,"[5320,5,77,24145,26,3556,12626,12240,6888,1159,29,198,27,2213,29,198,27,400,1398,2625,4033,5962,1,8354,2625,4033,5320,5841,7483,290,5994,3556,400,29,198,27,400,1398,2625,4033,5956,1,8354,2625,4033,5320,17410,290,12489,3556]"
13190,"[13,198,9,198,9,921,743,7330,257,4866,286,262,13789,379,198,9,198,9,2638,1378,2503,13,43073,13,2398,14,677,4541,14,43,2149,24290,12,17,13,15,198,9,198,9,17486,2672,416,9723,1099,393,4987,284,287,3597]"
3634,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
5162,"[17486,2672,416,9723,1099,393,4987,284,287,3597,11,3788,198,220,220,220,9387,739,262,13789,318,9387,319,281,366,1921,3180,1,29809,1797,11,198,220,220,220,42881,34764,11015,6375,7102,49828,11053,3963,15529,509,12115,11,2035,4911,393]"
9921,"[3963,15529,509,12115,11,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913,2751,12529,13,3268,8005,49261,50163,3336,37195,20673]"
2239,"[13789,11,10628,362,13,15,357,1169,366,34156,15341,198,1635,220,345,743,407,779,428,2393,2845,287,11846,351,262,13789,13,198,1635,220,921,743,7330,257,4866,286,262,13789,379,198,1635,198,1635,220,220,220,220,220,220,2638]"
536,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
2265,"[9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59,9,59]"
1366,"[10434,4561,272,7,49464,11,277,80,32656,10,1,14,818,7784,47849,10434,4561,272,4943,198,197,197,4299,263,25439,3419,1391,198,197,197,197,1416,19039,532,16,198,197,197,197,361,1255,13,31077,13,31077,14512,18038,1391,198,197]"
8004,"[29,198,3556,4528,29,198,3556,377,29,198,3556,7146,29,198,27,7146,1398,2625,7266,30575,5320,198,27,377,1398,2625,28341,8053,5320,198,27,4528,29,36854,3556,4528,29,198,27,4528,29,10019,3556,4528,29,198,3556,377,29,198]"
8932,"[2450,16151,4023,1378,2503,13,489,418,505,13,2398,14,12708,14,79,4160,444,13,2673,2,21987,8,4433,7035,284,787,477,1366,10238,262,6373,3417,287,511,17116,3938,1695,1231,17504,11,351,4071,6631,357,29688,3522,284,262,6060,43138]"
7572,"[1137,2625,15,1,18671,3069,47,29266,2751,2625,15,1,18671,3069,4303,2246,2751,2625,15,1,35683,44,13153,2625,5320,198,27,5446,347,15916,3535,1581,25698,35039,5777,1,42715,2625,10962,7004,13847,278,10258,5320,198,27,4221,8355,16284,2625]"
7668,"[11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,23255,49,8577,24131,8,29630,36,5959,198,8141,2937,1961,5357,6177,15529,3336,15513,3963,43031,25382,11,7655,2767,16879,3268,27342,10659,11,19269,18379,43031,25382,11,198,1581,309,9863,357,1268]"
12396,"[43073,13,2398,14,677,4541,14,43,2149,24290,12,17,13,15,198,198,10,1635,17486,2672,416,9723,1099,393,4987,284,287,3597,11,198,10,1635,3788,9387,739,262,13789,318,9387,319,281,198,10,1635,366,1921,3180,1,29809,1797]"
8320,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
1919,"[33,1503,29335,855,14610,198,27,7146,1398,2625,4852,30575,22039,64,4686,2625,28341,5657,13,4852,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13,4852,1,3670]"
4134,"[59,9,59,9,59,9,59,9,59,9,198,198,17,17405,1148,262,17116,14497,2128,11,290,466,262,1366,1104,262,13242,30,198,198,464,17116,1276,6901,257,14497,2128,3704,286,5654,2267,351,1366,326,6971,262,13242,13,8170,6800]"
3915,"[855,18930,24639,35683,44,13153,796,2559,855,14610,198,27,377,1398,2625,9967,8053,5320,198,27,4528,1398,2625,9967,8053,22039,64,1438,2625,3245,62,49736,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,71,18,29,15878,21293]"
3872,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
13846,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
5794,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
1803,"[2503,13,43073,13,2398,14,677,4541,14,43,2149,24290,12,17,13,15,198,1635,198,1635,17486,2672,416,9723,1099,393,4987,284,287,3597,11,3788,198,1635,9387,739,262,13789,318,9387,319,281,366,1921,3180,1,29809,1797,11,198]"
881,"[198,1635,2297,396,2455,507,286,2723,2438,1276,12377,262,2029,6634,198,1635,4003,11,428,1351,286,3403,290,262,1708,37592,13,198,1635,2297,396,2455,507,287,13934,1296,1276,22919,262,2029,6634,198,1635,4003,11,428,1351,286,3403,290]"
12078,"[26,6375,43949,44180,23255,49,8577,24131,8,29630,36,5959,7257,2937,1961,5357,6177,15529,201,198,2,3336,15513,3963,43031,25382,11,7655,2767,16879,3268,27342,10659,11,19269,18379,43031,25382,11,6375,309,9863,357,1268,39149,2751,201,198,2,399]"
12104,"[21293,5320,198,27,6888,1159,6927,12626,29,4834,388,20217,21293,3556,12626,6927,12626,1398,2625,8658,12915,5320,5,77,24145,26,3556,12626,12240,6888,1159,29,198,27,2213,29,198,27,400,1398,2625,4033,5962,1,8354,2625,4033,5320,5841,7483]"
3854,"[11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473]"
10923,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
12582,"[4150,262,10442,318,30760,284,466,523,11,2426,284,262,1708,3403,25,198,1635,198,1635,220,383,2029,6634,4003,290,428,7170,4003,2236,307,3017,287,477,9088,393,8904,16690,286,262,10442,13,198,1635,198,1635,220,3336,47466,3180,36592]"
4570,"[7,15,1776,2162,6482,15853,767,1391,198,197,197,197,197,361,6482,18189,5598,1391,198,197,197,197,197,197,7783,41512,5317,5886,11125,8645,515,198,197,197,197,197,92,198,197,197,197,197,361,1312,45,67,3109,18189,300,1391]"
11258,"[33079,48933,13,198,9,4091,262,22961,6708,3529,3611,5094,13789,329,517,3307,13,198,9,921,815,423,2722,257,4866,286,262,22961,6708,3529,3611,5094,13789,198,9,1863,351,350,5173,952,13,1002,407,11,766,1279,4023,1378,2503,13]"
7282,"[2236,307,3017,287,477,198,1635,9088,393,8904,16690,286,262,10442,13,198,1635,198,1635,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,1635,8959,49094,11,47783,2751,21728,5626,40880]"
245,"[14,43,2149,24290,12,17,13,15,201,198,220,17486,2672,416,9723,1099,393,4987,284,287,3597,11,201,198,220,3788,9387,739,262,13789,318,9387,319,281,201,198,220,366,1921,3180,1,29809,1797,11,42881,34764,11015,6375,7102,49828]"
10944,"[198,1635,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949,44180,23255,49,8577,24131,8,198,1635,29630,36,5959,7257,2937,1961,5357,6177,15529,3336,15513,3963,43031,25382,11,7655,2767,16879,3268,198,1635,27342,10659,11,19269,18379]"
6848,"[1378,2545,13,306,14,27125,12,1462,12,27389,198,9787,503,674,1336,2008,18388,25,2638,1378,2545,13,306,14,27389,12,53,4921,198,53,4921,11,4445,13684,290,517,25,2638,1378,28281,13,785,198,5167,5861,422,262,46304,3127,25]"
13292,"[11,6375,7102,5188,10917,3525,12576,29506,25552,8,29630,36,5959,7257,2937,1961,5357,6177,15529,3336,15513,3963,43031,25382,11,198,1635,7655,2767,16879,3268,27342,10659,11,19269,18379,43031,25382,11,6375,309,9863,357,1268,39149,2751,399,7156,43,3528]"
2999,"[257,4866,286,428,3788,290,3917,10314,3696,357,1169,366,25423,12340,284,1730,287,262,10442,1231,17504,11,1390,1231,17385,262,2489,284,779,11,4866,11,13096,11,20121,11,7715,11,14983,11,850,43085,11,290,14,273,3677,9088,286,262]"
1086,"[262,3891,286,663,198,1003,20420,743,307,973,284,11438,393,7719,3186,10944,422,198,1003,428,3788,1231,2176,3161,3194,7170,13,198,1003,198,1003,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673]"
6661,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
5604,"[892,340,338,1593,345,1833,262,18929,290,11247,286,262,2524,13,775,821,257,35227,3052,290,4031,284,2148,262,1266,12911,50,2703,17555,11,9040,11,4899,290,7605,11,475,460,470,9149,284,307,2818,11,523,466,3465,345,779,262]"
4958,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
2260,"[198,38148,197,9288,197,198,38148,197,9288,197,198,38148,197,9288,197,198,38148,197,9288,197,198,38148,197,9288,197,198,38148,197,9288,197,198,38148,197,9288,197,198,38148,197,9288,197,198,38148,197,9288,197,198,38148,197,9288,197]"
9992,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
3599,"[25,10914,357,12193,70,1505,8,357,5450,1378,2503,13,7645,901,87,13,785,14,375,2238,14,660,4105,14,39226,3559,14,21283,14,19415,77,1,198,1,44,12789,12,14815,25,352,13,15,59,77,1,198,1,19746,12,6030]"
8738,"[290,14,273,3677,9088,286,262,10442,11,290,284,8749,6506,284,4150,262,10442,318,30760,284,466,523,11,2426,284,262,1708,3403,25,198,1635,198,1635,220,383,2029,6634,4003,290,428,7170,4003,2236,307,3017,287,477,9088,393,8904]"
7135,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
1142,"[10128,456,7109,220,220,220,220,220,220,220,220,796,657,87,2078,198,197,10699,1659,1532,6601,220,220,220,220,220,220,220,220,796,657,87,17,66,198,197,10699,1659,1532,64,10128,456,7109,220,220,220,220,220,796,657]"
13385,"[3963,23210,11,198,1635,42865,11,6375,4810,19238,29722,26,6375,43949,44180,23255,49,8577,24131,8,29630,36,5959,7257,2937,1961,5357,6177,198,1635,15529,3336,15513,3963,43031,25382,11,7655,2767,16879,3268,27342,10659,11,19269,18379,43031,25382,11,198]"
11348,"[6888,1159,6927,12626,4686,2625,83,15,1,1398,2625,5275,10962,33349,22039,12626,29,3237,25458,3556,12626,6927,12626,1398,2625,8658,12915,5320,5,77,24145,26,3556,12626,12240,12626,6927,12626,4686,2625,83,16,1,1398,2625,11487,33349,22039,12626,6927]"
9393,"[13,198,2,198,2,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,198,2,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,198,2,40880,5390,11]"
810,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
11826,"[35,405,2682,1238,33,1495,1795,2682,3829,10,1983,3070,37,23,2075,34,3312,37,6469,32,10,36,29159,35,405,37,830,11024,10,16,10,37,830,15724,10,2999,32,40173,33,10,10,27211,33,17,15259,10,22291,3023,25816,10]"
4526,"[38846,11,7788,3620,6489,13153,11,6375,7102,5188,10917,3525,12576,29506,25552,357,1268,39149,2751,11,21728,5626,40880,5390,11,198,1635,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,6375,49254,26,406,18420,3963,23210,11,42865,11,6375,4810,19238]"
4264,"[13789,13,198,1635,921,743,7330,257,4866,286,262,13789,379,198,1635,198,1635,2638,1378,2503,13,43073,13,2398,14,677,4541,14,43,2149,24290,12,17,13,15,198,1635,198,1635,17486,2672,416,9723,1099,393,4987,284,287,3597,11]"
814,"[12048,2099,2625,5239,14,37495,22039,28112,198,220,477,9487,274,11280,796,3188,13,1136,20180,48364,7203,439,37724,62,28341,15341,198,220,611,7,17497,855,4852,8,1391,198,220,220,220,477,9487,274,11280,13,7635,13,13812,796,366,9967]"
1667,"[14,273,3677,9088,286,262,10442,11,290,284,8749,6506,284,4150,262,10442,318,30760,284,466,523,11,2426,284,262,1708,3403,25,198,1635,220,198,1635,383,2029,6634,4003,290,428,7170,4003,357,8201,262,1306,7322,8,2236,307,3017]"
4174,"[6634,4003,290,428,7170,4003,2236,307,3017,287,477,9088,393,8904,16690,286,262,10442,13,628,1635,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880]"
9637,"[29,45,7287,38884,3556,12626,6927,12626,1398,2625,8658,12915,5320,5,77,24145,26,3556,12626,12240,6888,1159,29,198,27,2213,29,198,27,400,1398,2625,4033,5962,1,8354,2625,4033,5320,5841,7483,290,5994,3556,400,29,198,27,400,1398]"
1893,"[19238,29722,26,6375,43949,44180,23255,49,8577,24131,8,198,29630,36,5959,7257,2937,1961,5357,6177,15529,3336,15513,3963,43031,25382,11,7655,2767,16879,3268,198,27342,10659,11,19269,18379,43031,25382,11,6375,309,9863,357,1268,39149,2751,399,7156,43]"
8743,"[220,9466,198,15211,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
5801,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
7,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,9466,198,15211,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
1689,"[2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,201,198,1635,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521]"
12502,"[12,2231,12,1314,12,21652,657,12,19924,3134,83,13348,12,1828,12,19244,8454,657,15696,2534,83,15801,8644,80,6469,12,1238,23120,12,3865,657,12,2414,2579,1238,9698,657,23313,1248,7618,12,3510,14436,12,8684,12,26115,12,1314,12]"
10817,"[3963,28662,47140,33,1503,29335,855,14610,198,27,7146,1398,2625,4852,30575,22039,64,1438,2625,28341,5657,62,4852,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341,5657,13]"
1162,"[9387,287,262,2911,326,340,481,307,4465,11,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,12892,263,3611,5094,13789,329,517,3307]"
9362,"[2559,33303,3963,28662,47140,33,1503,29335,855,14610,198,27,7146,1398,2625,4852,30575,22039,64,4686,2625,28341,5657,13,4852,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039,64,13291,25698,48267,13,28341]"
